URL,Location,Data
"https://www.glassdoor.com/job-listing/software-engineer-amplifiers-qsc-llc-JV_KO0,28_KE29,36.htm?jl=1008932373454",Colorado,"Overview:  The Software Engineer, Amplifiers will be responsible for design and implementation of embedded software to develop world-class Q-SYS networked audio products for the live sound, cinema, and office AV markets. This is a hands-on programming role with a great opportunity for growth that will include development of everything from baremetal DSP and MCU firmware to embedded Linux and Windows PC applications. You will design and implement creative solutions for new and existing professional audio amplifier products while working in a dynamic, supportive, and collaborative team environment. Base Pay Range 107,000 - 152,000 The above reflects the pay range that QSC reasonably expects to pay for this role. This pay range also depends on various factors such as job duties and requirements, relevant experience and skills and geographic location. In addition to the base salary range, QSC offers a comprehensive package including but not limited to health benefits, 401K or Roth retirement plans, generous time off and profit sharing. QSC thrives where innovative technology and compelling audio-visual experiences intersect. For over 50 years, QSC has pioneered the technology and solutions that enable immersive cinema, live performance audio, themed entertainment, digital collaboration and meeting experiences for our customers and partners around the world. A globally recognized innovator in the design, engineering, and manufacture of category leading high-performance loudspeakers, digital mixers, power amplifiers, audio processors, digital cinema solutions, and the Q-SYS™ software-based audio, video and control Ecosystem. By joining the QSC team, you will be in a challenging, collaborative, fun, and innovative environment. We encourage employees to take ownership, to color outside the lines, and to imagine possibilities. Our culture is casual but dynamic, with cross-functional teams collaborating on creating memorable audio-visual experiences that deliver joy to people, wherever they are. At QSC, fun and hard work go hand in hand. Join us and make a difference in the way people experience movies, meetings, presentations, live performances, and much more. Responsibilities: Work collaboratively with other members of a small, tight-knit project team to develop world-class Q-Sys networked audio products for the live sound, cinema, and office AV markets Develop the software that powers the growing line of Q-Sys networked audio amplifiers as a part of a fully remote software team Work together with hardware engineers to design and implement robust, maintainable embedded systems for future products Work with Software Quality Assurance to develop appropriate test strategies and deliver bug-free features and fixes to regular Q-Sys software releases Learn and grow your skill set with an amazing team of engineers who love to share their collective knowledge and experience in embedded audio systems Qualifications: BS in Electrical Engineering, Computer Science, or related field from an accredited university (or equivalent career experience) Minimum 2 years of work experience as a software or firmware engineer Strong coding skills in C and/or C++ Outstanding problem solving skills Excellent written and verbal communication skills Desire to work in a deep technology stack, writing software for MCU, DSP, embedded Linux, and Windows platforms Ability to work well in a collaborative and creative environment Experience in any of the following areas is a plus: Digital audio Software development for custom hardware products Additional Windows, Linux, or Android development experienceShow more Report"
"https://www.glassdoor.com/job-listing/software-test-engineer-deloitte-JV_KO0,22_KE23,31.htm?jl=1008926454888",Colorado,Element with the specified ID not found.
"https://www.glassdoor.com/job-listing/junior-software-engineer-medpace-inc-JV_KO0,24_KE25,36.htm?jl=1008387973291",Colorado,Element with the specified ID not found.
"https://www.glassdoor.com/job-listing/principal-machine-learning-engineer-workday-JV_KO0,35_KE36,43.htm?jl=1008889852793",Colorado,"Your work days are brighter here. At Workday, it all began with a conversation over breakfast. When our founders met at a sunny California diner, they came up with an idea to revolutionize the enterprise software market. And when we began to rise, one thing that really set us apart was our culture. A culture which was driven by our value of putting our people first. And ever since, the happiness, development, and contribution of every Workmate is central to who we are. Our Workmates believe a healthy employee-centric, collaborative culture is the essential mix of ingredients for success in business. That’s why we look after our people, communities and the planet while still being profitable. Feel encouraged to shine, however that manifests: you don’t need to hide who you are. You can feel the energy and the passion, it's what makes us unique. Inspired to make a brighter work day for all and transform with us to the next stage of our growth journey? Bring your brightest version of you and have a brighter work day here. About the Team We're working on making machine learning core to Workday's products by building data products and auto-ml models that can be scaled out to hundreds of use cases within Workday. As part of a global, high-growth technology company, our work supports thousands of the largest global companies and more than 60 million end users. You will tackle sophisticated problems and influence machine learning and application development across Workday. Our team is passionate about teaching and learning, so be eager to share your expertise and learn from us. Join us as we change the way millions of people work. About the Role We're developing a new user behavior metrics pipeline, a new recommender engine as well as modernizing workday’s search capabilities through semantic retrieval. All of these capabilities are designed to be applied across a wide range of applications within Workday. We are looking for a Machine Learning Engineer to lead the development of these systems, make them production-ready, and support their growth and scale. You will contribute to design, implementation and maintenance of a system that can scale up to our largest search use-cases and scale out across hundreds of small business processes, all without breaking a sweat. Key Responsibilities: Bring best-practices from within and outside the organization, and influence workflow and technology choices across the team Define data science roadmaps, complete modeling and data science experimentation Be responsible for the design and implementation of the entire machine learning workflow in production including: preprocessing, feature engineering, training, validation and serving. Be responsible for the performance, scale and ongoing enhancements of your products. Provide and receive PR feedback that helps you and your colleagues improve their practice and learn from each other Independently identify ML opportunities and propose solutions to leadership Own design documents for new ML components and enhancements to existing components Develop relationships with software engineers, DevOps engineers, and product managers across our organization About You In addition to contributing to feature and service development, you must have a mentality of continuous improvement, passion for quality, scale, and security. You must be curious and prepared to question or challenge choices and practices where they don't make sense to you or could be improved. You also should have a product mentality and strong intuition around how ML can drive a better customer experience. Lastly, a strong sense of ownership and teamwork are crucial to succeed in this role. Basic Qualifications: Bachelor’s (Master’s preferred) degree in engineering, computer science, physics, math or equivalent Proven experience teaching, mentoring and leading through influence 7 of more years of experience delivering applied machine learning products, including taking a product through design, implementation, and to production 5 or more years of experience with Python (including NumPy, SciPy, Pandas), JVM, and Linux Other Qualifications Resilience to obstacles, and ability to solve problems independently Advanced understanding of a variety of modeling techniques including classical and deep learning #LI-CG4 Workday Pay Transparency Statement - United States The annualized base salary ranges for the primary location and any additional locations in the United States (US) are listed below. Workday pay ranges vary based on work location. As a part of the total compensation package, this role may be eligible for the Workday Bonus Plan or a role-specific commission/bonus, as well as annual refresh stock grants. Recruiters can share more detail during the hiring process. Each candidate’s compensation offer will be based on multiple factors including, but not limited to, geography, experience, skills, job duties, and business need, among other things. For more information regarding Workday’s comprehensive benefits, please click here. Primary Location: USA.CO.Boulder  Primary Location Base Pay Range: $177,600 - $266,400  Additional US Location(s) Base Pay Range: $168,700 - $306,400 Our Approach to Flexible Work With Flex Work, we’re combining the best of both worlds: in-person time and remote. Our approach enables our teams to deepen connections, maintain a strong community, and do their best work. We know that flexibility can take shape in many ways, so rather than a number of required days in-office each week, we simply spend at least half (50%) of our time each quarter in the office or in the field with our customers, prospects, and partners (depending on role). This means you'll have the freedom to create a flexible schedule that caters to your business, team, and personal needs, while being intentional to make the most of time spent together. Those in our remote ""home office"" roles also have the opportunity to come together in our offices for important moments that matter. Pursuant to applicable Fair Chance law, Workday will consider for employment qualified applicants with arrest and conviction records. Workday is an Equal Opportunity Employer including individuals with disabilities and protected veterans. Are you being referred to one of our roles? If so, ask your connection at Workday about our Employee Referral process!Show more Report"
"https://www.glassdoor.com/job-listing/software-engineer-ii-special-aerospace-services-JV_KO0,20_KE21,47.htm?jl=1008932574065",Colorado,"Software Engineer II Location: Centennial, CO  Who We Are  Special Aerospace Services (SAS) is a dynamic and rapidly growing aerospace company. SAS is a space engineering and hardware development company. SAS provides critical support to NASA, the Department of Defence, and the increasingly dynamic and varied Commercial Space providers.  Your Role  Special Aerospace Services is looking for a dynamic, outgoing, and experienced Software Engineer who will thrive in team and customer collaboration in an embedded avionics/software development and integration program. The successful candidate is someone with a growth mindset who is hungry to lead change in a fast-paced environment.  How You Will Be Rewarded:  The annual salary range for this role is $77,775.00 - $116,663.00. Compensation depends on the candidate’s work experience, education/training, and related skills. SAS provides a total rewards approach to compensation, providing incentives and benefits far beyond base salary.  Working at SAS, you’ll be rewarded with: Commission and bonus structure Comprehensive Health, Vision, and Dental plans with generous employer contribution Employer-provided disability and life insurance benefits Fitness reimbursement Pet Insurance Unlimited Paid Time Off (PTO) program 401K program with great employer match Corporate Giving You will be working in a flexible, team-based, founder-led culture with the opportunity to be among some of the industry’s foremost experts.  Requirements: Strong software development experience in C/C++ 2+ years of work experience in real-time software development (ideally within the Aerospace or Defence sector) A Bachelor of Science degree in Engineering from an accredited college or university The ability to integrate across multiple functional disciplines with little oversight/direction Desirable Skills: Experience working in Agile frameworks and with Agile tools (especially Atlassian suite, Jira/Confluence/Bitbucket (git)) Ability to effectively communicate technical ideas and information to develop engineering solutions and solve complex issues, including in presentations to outside customers Familiarity with engineering specifications (requirements, interface documents) and other engineering data  Applicants must be U.S. Citizens. Applicants are subject to a background check in a Drug-Free Workplace.  We are an equal-opportunity employer. All qualified applicants will receive consideration for employment regardless of race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or veteran status.Show more Report"
"https://www.glassdoor.com/job-listing/wordpress-website-designer-hybrid-ft-tree-ring-digital-JV_KO0,36_KE37,54.htm?jl=1008933228113",Colorado,"In order to be considered for this position, candidates must be able to work at our office in Denver. We have a hybrid model of 2 days work from home and 3 days in the office. Contractors and 3rd-party firms need not apply.  Tree Ring Digital, a Denver based, top-rated digital marketing agency, is seeking a talented self-motivated, proactive WordPress Website Designer to contribute to our growing and collaborative team. We need someone comfortable working in a fast-paced, results-oriented environment and be able to work with a team on multiple website projects concurrently. The right candidate is hungry for growth and learning, understands the importance of user experience, and enjoys pushing the design envelope. Our WordPress Website Designer will work with the development and project management team to design custom WordPress websites.  About Us: Our culture is unique and pretty hard to beat: we’re like-minded people who share common passions, appreciate one another’s unique ideas, enjoy each other’s company, respect each other’s skills, have each other’s backs, and love what we do. We’re a well-established, diligent, and creative group that thrives in our fast-paced work environment. Our firm is committed to a work/life balance for all team members. You won’t find any 60+ hour work weeks here!  We’re more than a little obsessed with technology, and we approach clients with a sincere desire to deliver the best solution for their unique needs.  About our dream candidate: This individual should have experience designing and editing a variety of unique websites including small business, eCommerce, blog, and membership portals. They will work with the content writers and WordPress developers to ensure we are providing our clients with engaging, results-driven websites. They will also assist the marketing team in building attractive landing pages for marketing campaigns.  Essential Functions/Responsibilities (including, but not limited to): Performing: WordPress Installations. Wireframe Designs. Website Design & Building of Site in WordPress. Backups. Updates. Routine website maintenance. Website edits (ie: content changes, editing contact forms, creating new pages, updating menu items, etc.) Website migrations. Website monitoring. Work in a timely manner. Providing Support in: Troubleshooting WordPress, website, and plugin issues. Responsive design and mobile-related issues. Troubleshooting and resolving site-related issues quickly and efficiently. Quality check before work goes to the client for review. Installing plugins, tracking codes, and CSS classes for the marketing team. Internal team communications and questions. New WordPress updates and features as well as current trends in web design. Organizing and communicating with the team: CRM and business system support on an ongoing basis. Tasks.. Feedback, input, and solutions. Project status. Next steps. Deadlines and deliverables. Job Requirements, Skills, Abilities, Education: Ability to manage tasks and work in a fast-paced, task driven environment. Ability to quickly adjust priorities to respond to urgent website issues. Adheres to project hours requirements, timelines, and tracking time appropriately. Ability to proactively identify client growth opportunities and communicate efficiently to the business development team. Using the data provided by our discovery team and performing competitor research to build and design engaging WordPress websites that encourage users to stay on the site and take action. Designing websites for diverse organizations ranging from small to midsize businesses and including blogs, eCommerce sites, online learning, and membership portals. Working with the project manager and design team to complete projects in a timely manner. A mix of 65% front-end and 35% back-end. Highly motivation to complete projects by deadlines. Excellent verbal and written communications skills. (phone, email, and face-to-face) Excellent computer skills with proficiency in Microsoft Word, Excel, Google Drive, and Dropbox. Strong organizational, prioritization, troubleshooting, and decision-making skills. Passion for technology and all things digital – trends vs. fads, coding changes, WordPress updates, emerging technologies, and if/when/how to test and adopt new platforms, tactics, and trends. Answer technical questions related to WordPress core, design, development, and hosting High level of: Attention to detail (including accurate data entry skills) Self-motivation. Knowledge in WordPress builders, plugins, and maintenance. Ability to: Work on multiple projects at one time. Prioritize, manage time, switch gears, and multi-task in a fast-paced environment. Think several steps ahead and execute tasks without (or before) being given direction. (once trained) Think through all possible solutions and determine the best solution. Take work direction well & follow specific processes and procedures. (once taught) Work well independently, as well as in a collaborative environment. Utilize the correct tools, resources, and team members to find answers to client questions. Learn quickly. Our Ideal Candidate Will Have/Be: 2-3 years experience in WordPress design required. 2-3 years managing multiple websites simultaneously required. Proficient in: WordPress core. WordPress plugins and 3rd-party integrations. Responsive website design. HTML5 and CSS3. PHP, MySQL, and JavaScript (Minimum of Entry-level WordPress Knowledge) cPanel. FTP. Site and image optimization techniques. Cross-Browser Compatibility and Mobile-First Responsive Design. Photoshop. Shared Hosting Environments preferred. Inspect tool preferred. XD preferred. Basic knowledge/experience with: Editing/understanding of WordPress websites. Installing WordPress. Installing development sites and staging environments. Making development sites live. Page builder tools (WPBakery, Elementor, Divi, etc). WordPress back-end development (including custom post types, theme customization, plug-in configuration and customization, and database structure). eCommerce systems which include WooCommerce setup (including variable products, shipping, and payment gateway configurations) . Various plugins including Gravity Forms, ACF, LearnDash, and MemberPress. CRM (Insightly), GSuite, Office 365, Slack, QuickBooks, WordPress, 1Password & Dropbox.  What We Offer the Right Candidate $50,000 - $60,000 salary DOE with health insurance, dental insurance, paid time off for major US holidays, and 1 week of PTO.  Standard hours are Monday – Friday from 9 am – 5:30 pm, with flexibility when needed, and the opportunity to work remotely at times. We are willing to train the right candidate for some aspects of the role, but prefer someone who understands and appreciates the complexity of WordPress websites and displays exceptional problem-solving skills!  We have a great culture – people love working here because of the flexibility of working remotely at times, our laidback, business casual environment, supportive team members, and our fantastic monthly team outings and events.  We have a hybrid model with two days a week working remote and three days a week working from our office in the RiNo neighborhood in Denver. It is imperative that the person we hire be Denver-based, as this is a very collaborative position. We don’t do cubicles or stuffy corporate offices. We share workspaces and often meet outside the typical workspace. If you want to work in the mountains or in a park with your dog, we are ok with that, as long as you have wi-fi.  Tree Ring Digital is committed to creating a diverse environment and is proud to be an equal opportunity employer.  Come join a team with a clear mandate to deliver high value to clients. If you’re a good fit and up for a challenge, we’d love to hear from you!  We appreciate your excitement, but please no calls to our office. Only applications received through this portal will be considered.Show more Report"
"https://www.glassdoor.com/job-listing/senior-software-engineer-moog-inc-JV_KO0,24_KE25,33.htm?jl=1008882066104",Colorado,"Join Our Talent Community Moog Space and Defense, is looking for a Space Vehicles Senior Software Engineer to join our Space Vehicles team in Arvada, CO. Moog in passive and active vibration suppression/load alleviation products and services, spacecraft buses and sub-systems, spacecraft and payload structure and propulsive accommodations, and precision motion control.  The Space Vehicles team is growing and comprises a group of industry veterans and young talent alike. The focus is on the development of satellite buses, Orbital Maneuvering Vehicles (OMVs), space tugs, and more. The team is a tight-knit group of collaboration-oriented professionals that welcome others looking to work on multi-faceted, complex problems as a team.  The Arvada, CO location is nestled near the foothills of the front range, just west of Denver. The office is a 10-minute drive from downtown Golden and Arvada and is an easy commute from most of the Denver Metro area. Colorado offers year-round outdoor activities and is a melting pot of cultures.  To be considered for the Senior Software Engineer, here’s what you’ll need to bring with you:  Bachelor's degree in Electrical Engineering, Mechanical Engineering, Computer Engineering, Computer Science, or similar. 10+ years Software Development. 8+ years developing in C++. 8+ years using VxWorks, or other RTOS. Experience deploying software to embedded targets.  As a Senior Software Engineer, you will:  Review requirements and design documents Work directly with Flight Software System Engineers, Test and Integration teams to ensure the product is being adequately design, implemented and tested; Work directly with customer to ensure features and changes are captured.  Our Benefits:  Comprehensive medical, dental, and vision benefits on day one Flexible planned vacation 401K, profit share, and employee stock purchase options Tuition reimbursement program Inclusive company culture 9/80 work schedule Dog-friendly office environment  Salary Range:  The base pay range for this opportunity is $106,725 - $204,339 per year. The base salary range represents the low and high end of the Moog salary range for this position in the given work location. Actual salaries will vary depending on factors including location, experience, and performance. The range(s) listed is just one component of Moog's total compensation package for employees. Other rewards may include annual bonuses, employee stock purchase plan, an open paid time off policy, competitive 401K plan with enhanced matching program, and many region-specific benefits  This position requires access to U.S. export-controlled information.  EOE/AA Minority/Female/Sexual Orientation/Gender Identity/Disability/Veteran About Moog, Inc.:  Our company began in 1951 with Bill Moog’s invention, the servo valve, a device which became the heart of high performance motion control systems. Today, Moog Inc. (NYSE: MOG.A and MOG.B) is a worldwide designer, manufacturer, and integrator of motion control parts and systems. Headquartered in East Aurora, NY, we proudly serve customers in more than 90 countries. Our operations extend to more than 27 countries and our talented, global workforce is nearly 13,000 strong. Our company is organized into three operating groups: Aircraft, Industrial, and Space and Defense. Our high-performance systems control military and commercial aircraft, satellites and space vehicles, launch vehicles, missiles, automated industrial machinery, and marine and medical equipment. What sets Moog apart is our commitment to creating high-performance solutions that solve our customers’ most difficult technical challenges. But it's more than technical excellence that defines us. Moog is a performance culture that empowers people to achieve great things. Our employees enjoy tackling interesting technical challenges in a culture of trust. For you, working with us can mean deeper job satisfaction, better rewards, and a great quality of life inside and outside of work.Show more Report"
"https://www.glassdoor.com/job-listing/computer-vision-software-developer-lockheed-martin-JV_KO0,34_KE35,50.htm?jl=1008928868774",Colorado,"Job ID: 637745BR  Date posted: Aug. 09, 2023  Program: MIL SPACE  Description:At the dawn of a new space age, Lockheed Martin is a pioneer, partner, innovator and builder. Our amazing people are on a mission to make a difference in the world and every day we use our unique skills and experiences to create, design and build solutions to some of the worlds' hardest engineering problems. Our culture encourages employees to dream big, perform with excellence and create incredible products. We provide the resources, inspiration and focus and if you have the passion and courage to dream big, we want to build a better tomorrow with you.  Are you passionate about state-of-the-art technology in space exploration? Do you like seeing your work applied to real life applications that travel to space?  In this role you will: Immersed within a talented team of engineers working across a variety of potential roles.Utilize simulation environments across a range of phenomenology's for synthetic image generation.Simulation based performance analysis within a closed-loop simulation environment, inclusive of vehicle guidance, navigation, and control (GNC) simulations, demonstrates end-to-end mission capability.Porting C/C++ code to space-industry leading avionics platforms run within real-time hardware-in-the-loop (HWIL) environments enables the team to demonstrate platform performance. Within this group, we value employees, their contributions, and work hard to build cohesive teams aligned to meet mission needs. Basic Qualifications: Computer Vision and Image Processing C/C++ programming background Algorithm development for real-time embedded systems Object Oriented Analysis/Design Familiarity with Modern C++ Design Patterns Fundamental understanding in Linear Algebra, Desired Skills: Experience with Matlab and/or Octave Experience with Python, Rust programming languages OpenCV, familiarity with feature detection, matching, and estimation Kalman Filtering and Navigation Security Clearance Statement: This position requires a government security clearance, you must be a US Citizen for consideration. Clearance Level: TS/SCI w/Poly Other Important Information You Should Know Expression of Interest: By applying to this job, you are expressing interest in this position and could be considered for other career opportunities where similar skills and requirements have been identified as a match. Should this match be identified you may be contacted for this and future openings. Ability to Work Remotely: Onsite Full-time: The work associated with this position will be performed onsite at a designated Lockheed Martin facility. Work Schedules: Lockheed Martin supports a variety of alternate work schedules that provide additional flexibility to our employees. Schedules range from standard 40 hours over a five day work week while others may be condensed. These condensed schedules provide employees with additional time away from the office and are in addition to our Paid Time off benefits. Schedule for this Position: 4x10 hour day, 3 days off per week Pay Rate: The annual base salary range for this position in Colorado or Washington is $93,400 - $179,000. Please note that the salary information is a general guideline only. Lockheed Martin considers factors such as (but not limited to) scope and responsibilities of the position, candidate's work experience, education/ training, key skills as well as market and business considerations when extending an offer.  Benefits offered: Medical, Dental, Vision, Life Insurance, Short-Term Disability, Long-Term Disability, 401(k) match, Flexible Spending Accounts, EAP, Education Assistance, Parental Leave, Paid time off, and Holidays. (Washington state applicants only) Non-represented full time employees: accrue 10 hours per month of Paid Time Off (PTO); receive 40 hours of Granted PTO annually for incidental absences; receive at least 90 hours for holidays. Represented full time employees accrue 6.67 hours of PTO per month; accrue up to 52 hours of sick leave annually; receive at least 96 hours for holidays. PTO is prorated based on hours worked and start date during the calendar year.  This position is incentive plan eligible. Lockheed Martin is an Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, pregnancy, sexual orientation, gender identity, national origin, age, protected veteran status, or disability status. At Lockheed Martin, we use our passion for purposeful innovation to help keep people safe and solve the world's most complex challenges. Our people are some of the greatest minds in the industry and truly make Lockheed Martin a great place to work.   With our employees as our priority, we provide diverse career opportunities designed to propel, develop, and boost agility. Our flexible schedules, competitive pay, and comprehensive benefits enable our employees to live a healthy, fulfilling life at and outside of work. We place an emphasis on empowering our employees by fostering an inclusive environment built upon integrity and corporate responsibility.  If this sounds like a culture you connect with, you're invited to apply for this role. Or, if you are unsure whether your experience aligns with the requirements of this position, we encourage you to search on Lockheed Martin Jobs, and apply for roles that align with your qualifications. Experience Level: Experienced Professional Business Unit: SPACE Relocation Available: Possible Career Area: Software Engineering Type: Full-Time Shift: FirstShow more Report"
"https://www.glassdoor.com/job-listing/cloud-software-development-manager-hewlett-packard-enterprise-JV_KO0,34_KE35,61.htm?jl=1008897722090",Colorado,"Cloud Software Development Manager This role has been designated as ‘Edge’, which means you will primarily work outside of an HPE office. Who We Are: Hewlett Packard Enterprise is the global edge-to-cloud company advancing the way people live and work. We help companies connect, protect, analyze, and act on their data and applications wherever they live, from edge to cloud, so they can turn insights into outcomes at the speed required to thrive in today’s complex world. Our culture thrives on finding new and better ways to accelerate what’s next. We know diverse backgrounds are valued and succeed here. We have the flexibility to manage our work and personal needs. We make bold moves, together, and are a force for good. If you are looking to stretch and grow your career our culture will embrace you. Open up opportunities with HPE. Job Description: Who We Are:  Hewlett Packard Enterprise is the global edge-to-cloud company advancing the way people live and work. We help companies connect, protect, analyze, and act on their data and applications wherever they live, from edge to cloud, so they can turn insights into outcomes at the speed required to thrive in today’s complex world. Our culture thrives on finding new and better ways to accelerate what’s next. We know diverse backgrounds are valued and succeed here. We have the flexibility to manage our work and personal needs. We make bold moves, together, and are a force for good. If you are looking to stretch and grow your career our culture will embrace you. Open up opportunities with HPE. In the HPE Chief Technology Office, we lead the innovation agenda and technology roadmap for all of HPE. This includes managing the design, development, and product portfolio of our next-generation cloud platform, Green Lake. Working with customers, we help them reimagine their information technology needs to deliver a simple, consumable solution that helps them drive their business results. We are seeking a Senior Platform Engineering Manager to lead one or more of our platform engineering teams in Fort Collins, CO. Our Fort Collins based platform engineering teams are responsible for service reliability, developer productivity, and reducing the time to deliver everything HPE sells ‘as a Service’(aaS). Our platform teams are software development experts with full stack skillsets and a passion about developer experience, reliability, and teaching the practices that make service delivery successful. To be successful in this role you will need a broad skill set that allows you to lead platform teams and influence the way HPE delivers everything it sells as a service. You will be confronted with the unique challenge of applying platform engineering practices to a wide variety of on-premises and cloud-based customer facing services. Those practices need to be adapted to align with the unique challenges presented by delivering and operating services in customer datacenters, co-location facilities, and across multiple cloud providers. Your team will work with scrum-masters, product owners, product managers, HPE engineering teams and HPE executives to ensure Platform Engineering is considered and engaged at all levels of the development and operations practices. You will be accountable for people coaching and development, hiring, operational excellence, quality, and business outcomes. Responsibilities (How you'll make your mark):  Provide direct ongoing leadership and coaching for teams of individual contributors designing and developing new products, updates, and enhancements. Engage with the agile leadership and roles to ensure the features hit the target for our customer requirements and business needs. Provide people-care management for team members, including hiring, setting, and monitoring of annual performance plans, coaching, and career development; ensures that proper knowledge and career development tools are in place to support ongoing team member development; drives and fosters organization-wide performance standards. Manage deliverables, schedules, and costs for multiple on-going projects, ensuring that resources are appropriately allocated, and that goals, objectives, timelines, and budgets are met in accordance with program and organizational roadmaps. Manage a team of employees according to established process and management guidance. Communicate project status and escalates issues to direct managers, program managers, and executive sponsors. Assists team in delivering an automated CI/CD pipeline with automated tests, deploys, monitors, and alarms. Works with Architects to ensure continuous improvement of development tools, tech stack, etc. Proactively identify opportunities for process improvement and organizational efficiency. Knowledge and Skills needed (About You):  First level university degree or equivalent experience. Advanced university degree preferred. 10 or more years of software development related work experience, including 5 or more years of people management experience. Strong leadership skills, including coaching, team building, conflict resolution, and management. Strong technical leadership skills to work closely with a senior team of software developers. Experience with and deep understanding of cloud-native application development, containerization, Kubernetes, micro-services, and go/rust/python programming. Experience with leading teams in automating CI/CD process including automated tests, monitoring, and alarming with PagerDuty support. Strong agile software leadership skills including feature backlog grooming, story generation, and sprint planning. What we can offer you: A competitive salary and extensive social benefits Diverse and dynamic work environment Work-life balance and support for career development An amazing life inside the element! Want to know more about how you can make your mark with us? Then let’s stay connected! https://www.facebook.com/HPECareers https://www.instagram.com/HPECareers/ https://twitter.com/HPE_Careers HPE is an Equal Employment Opportunity/Veterans/Disabled/LGBT and Affirmative Action employer. We are committed to diversity and building a team that represents a variety of backgrounds, perspectives, and skills. Our goal is to be one global diverse team that is representative of our customers, in an inclusive environment where we can continue to innovate and grow together. #hpeocto #octo#Diversity #Unitedstates#LI-Hybrid Additional Skills: Accountability, Accountability, Action Planning, Active Learning, Active Listening, Agile Methodology, Agile Scrum Development, Analytical Thinking, Bias, Coaching, Creativity, Critical Thinking, Cross-Functional Teamwork, Data Analysis Management, Data Collection Management, Data Controls, Design, Design Thinking, Empathy, Follow-Through, Growth Mindset, Intellectual Curiosity, Long Term Planning, Managing Ambiguity, Market Analysis {+ 5 more} What We Can Offer You: Health & Wellbeing We strive to provide our team members and their loved ones with a comprehensive suite of benefits that supports their physical, financial and emotional wellbeing. Personal & Professional Development We also invest in your career because the better you are, the better we all are. We have specific programs catered to helping you reach any career goals you have — whether you want to become a knowledge expert in your field or apply your skills to another division. Diversity, Inclusion & Belonging We are unconditionally inclusive in the way we work and celebrate individual uniqueness. We know diverse backgrounds are valued and succeed here. We have the flexibility to manage our work and personal needs. We make bold moves, together, and are a force for good. Let's Stay Connected: Follow @HPECareers on Instagram to see the latest on people, culture and tech at HPE. #unitedstates #hpeocto Job: Engineering Job Level: Manager_2 States with Pay Range Requirement The expected salary/wage range for a U.S.-based hire filling this position is provided below. Actual offer may vary from this range based upon geographic location, work experience, education/training, and/or skill level. If this is a sales role, then the listed salary range reflects combined base salary and target-level sales compensation pay. If this is a non-sales role, then the listed salary range reflects base salary only. Variable incentives may also be offered. Information about employee benefits offered can be found at https://myhperewards.com/main/new-hire-enrollment.html. Annual Salary: $140,300.00 - $322,600.00 HPE is an Equal Employment Opportunity/ Veterans/Disabled/LGBT and Affirmative Action employer. We are committed to diversity and building a team that represents a variety of backgrounds, perspectives, and skills. We do not discriminate and all decisions we make are made on the basis of qualifications, merit, and business need. Our goal is to be one global diverse team that is representative of our customers, in an inclusive environment where we can continue to innovate and grow together. Please click here: Equal Employment Opportunity. Hewlett Packard Enterprise is EEO F/M/Protected Veteran/ Individual with Disabilities. HPE will comply with all applicable laws related to employer use of arrest and conviction records, including laws requiring employers to consider for employment qualified applicants with criminal histories.Show more Report"
"https://www.glassdoor.com/job-listing/software-programmer-govcio-llc-JV_KO0,19_KE20,30.htm?jl=1008925839546",Colorado,"Overview:  GovCIO is currently hiring for Software Developer to investigate & prototype new technologies to aid in acceleration of development and data reporting. This position will be located in Aurora, Colorado and will be an onsite position. Responsibilities:  Engineers solutions for Continuous Integration / Continuous Deployment pipeline. Maintains and documents code in GitLab. Engineers solutions for scalability to meet surge demands. Collaborates with external groups to facilitate data collection, cyber security compliance, and inter-agency communication. Seeks to automate repeatable tasks by identifying common themes within RFIs. Supports other Agency development entities to improve efficiencies. May build add-on modules using application program language Qualifications:  High School with 9+ years (or commensurate experience)  Required Skills and Experience: Expertise in Python, Flask, Javascript, React, Django, MongoDB, Kubernettes, AWS Cloud Computing, Familiarity with Linux terminal environment.  Clearance Required: TS/SCI with ability to obtain Poly Company Overview:  GovCIO is a team of transformers-people who are passionate about transforming government IT. Every day, we make a positive impact by delivering innovative IT services and solutions that improve how government agencies operate and serve our citizens.  But we can't do it alone. We need great people to help us do great things - for our customers, our culture, and our ability to attract other great people. We are changing the face of government IT and building a workforce that fuels this mission. Are you ready to be a transformer?  We are an Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, gender, gender identity or expression, sexual orientation, national origin, disability, or status as a protected veteran. EOE, including disability/vets. Posted Pay Range The posted pay range, if referenced, reflects the range expected for this position at the commencement of employment, however, base pay offered may vary depending on multiple individualized factors, including market location, job-related knowledge, skills, education, experience, and internal equity. The total compensation package for this position may also include other compensation elements, to be discussed during the hiring process. If hired, employee will be in an “at-will position” and the GovCIO reserves the right to modify base salary (as well as any other discretionary payment or compensation program) at any time, including for reasons related to individual performance, GovCIO or individual department/team performance, and market factors. Posted Salary Range: USD $140,000.00 - USD $150,000.00 /Yr.Show more Report"
