ID,URL,Location,Company,Employment Type,Years of Exp,Education Level,Data
235878,https://www.ergodotisi.com/en/JobDetails/235878/Hyperion-Group,Nicosia,Hyperion Group,Full Time,3,,"  Software Engineer    Nicosia CY    Engineering Computer Science, Chemical Engineers, Work from home   Hyperion Group   We are looking for Software Developers to join our growing team in Cyprus, responsible for developing and delivering high-quality advanced industrial software a   1/16/2024 12:00:00 AM 2/16/2024 12:00:00 AM     Software Engineer new REF. NUM: 235878     Nicosia  posted 21 days ago     Hyperion Group  expires in 10 days    304            CATEGORY: Computer Science, Chemical Engineers, Work from home  PUBLISHED BY: Private Company (LTD)   EMPLOYMENT TYPE: Fulltime INDUSTRY: Engineering      APPLY ONLINE   About the job Our people have been an instrumental part of Hyperion's continuing 30-year success in providing engineering advisory and consulting services and implementing advanced industrial IT solutions for the Global Process Industries. We are looking for Software Developers to join our growing team in Cyprus, responsible for developing and delivering high-quality advanced industrial software applications and solutions. The ideal candidates will be involved in product development and in designing and implementing testable and scalable code.  You will join a passionate, dynamic, diverse multinational team. The industry is currently booming and joining offers a great opportunity for personal and professional growth. Responsibilities Develop quality software and web applicationsDesign and update User InterfacesAnalyze and maintain existing software applicationsDesign highly scalable codeQualifications English ProficiencyBachelor’s degree in computer science or related field or 3 years software development experienceRequired Skills C# developmentASP.NETSQLWPFJavascript - would be usefulHTML / XML - Experience  "
235370,https://www.ergodotisi.com/en/JobDetails/235370/epic-ltd,Nicosia,epic ltd,Full Time,3,BSc,"  Information Security Engineer     Nicosia CY    Telecommunication / Internet Computer Science   epic ltd   We are looking for a skillful, talented and security-minded Information Security Engineer to join our epic team in Nicosia!   1/11/2024 12:00:00 AM 2/11/2024 12:00:00 AM     Information Security Engineer  new REF. NUM: 235370     Nicosia  posted 26 days ago     epic ltd  expires in 5 days    251            CATEGORY: Computer Science  PUBLISHED BY: Private Company (LTD)   EMPLOYMENT TYPE: Fulltime INDUSTRY: Telecommunication / Internet        Epic is one of the largest telecommunications companies in Cyprus and a member of a dynamic European family of telecommunications companies. With ability, innovation and agility at our core, we are offering a state-of-the-art network recognized by multiple awards in Cyprus.At Epic we take care of our people and we enhance a people centric and learning culture for your professional growth. We are always looking for ambitious employees to be a part of our award-winning organization!Our team is growing so join us to take your career to the next level and become a part of our team of more than 350 professionals.The role:We are seeking for a skillful, talented and security-minded Information Security Engineer to join our information security team for supporting our information security program and projects.Your Responsibilities:Manage the Vulnerability Assessment ProgramManage the Information Security Awareness ProgramAssist in the development and compliance of Information Security Policies and ProceduresAssist in the design and implementation of Information Security related projectsAssists in Monitoring of Security BreachesParticipate in Information Security Related, Internal and External AuditsParticipate in the Investigation of Information Security IncidentsPrepare Progress Reports for ongoing projectsOur proposition:Competitive remuneration packageAnnual bonus scheme13th salaryAttractive benefits with comprehensive medical and life insurances and provident fundCompany telecom products with free mobile and internet lines and exclusive discounts for our services with maximum monthly total value of 120 eurosOpportunity for a sustainable career and continuously building skills and expertise in a dynamic technology sectorHybrid workplace model with remote work two days per week Your Profile:BSc or higher in Computer Science, Information Technology, Information Security or any related fieldAny industry security certifications will be considered as an advantage3+ years' work experience in some of the following areas: Unix/Linux, Windows systems and DatabasesFirewalls/IDS/IPS SystemsAnti-virus softwareWeb ServicesWeb Application and Database SecurityWeb ProxiesEmail and DNS securityEncryption and PKI solutionsData Loss PreventionSystem Logging and SIEM toolsVulnerability Management SystemsInformation Security Frameworks (ISO 27001, NIST etc.)Cloud Services (MS 365, Intune, Azure, security solutions)Structural Reporting and organization skillsFluent in written and spoken Greek and English languageStrong oral and written communication skillsAble to present to a wide audience as neededInterested to join a team of passionate professionals?Apply now! Send your CV to career@epic.com.cy stating the job title in the subject line.   "
234897,https://www.ergodotisi.com/en/JobDetails/234897/Servers.com,Limassol,Servers.com,Full Time,not given,,"  Desktop Support Engineer    Limassol CY    Computer Science Computer Science   Servers.com   We are looking for a Desktop Support Engineer to join our team in Limassol office.   1/9/2024 12:00:00 AM 2/9/2024 12:00:00 AM     Desktop Support Engineer new REF. NUM: 234897     Limassol  posted 28 days ago     Servers.com  expires in 3 days    280            CATEGORY: Computer Science  PUBLISHED BY: Public Company (PLC)   EMPLOYMENT TYPE: Fulltime INDUSTRY: Computer Science      APPLY ONLINE   Servers.com is an international hosting provider with data centers in the US, Europe and Asia. We provide reliable business solutions: dedicated servers, cloud technologies, load balancer, firewall, Kubernetes and monitoring services.Clients use our services to deploy game servers, payment gateways, streaming services and other high-load systems.We are looking for a Desktop Support Engineer to join our team in Limassol office.Responsibilities:Prepare workplaces for new users (Apple laptops, standard PC).Perform installation and configuration procedures.Provide user support (daily issues) in office and remotely.Train new people to work with our IT systems.Handle warranty repair.Replace and maintain office hardware.Install and configure network equipment, commission new facilities.Manage documentation (warranty, accounting, inventory).Prepare manuals for setting up and using the software.Participate in system recovery after crashes and malfunction of hardware.Perform other activities for the maintenance and development of infrastructure.We expect:At least 1-year experience in a similar position.Knowledge of computer components, peripherals, network equipment.Knowledge of principles and methods of networking.Basic knowledge of macOS, Windows 11, 10.Experience in developing internal documentation.Excellent interpersonal and communication skills.Would be a plus:Excellent writing and editing skills in English, Greek.Experience in Windows Server and Linux administration.Experience in networking (routing, WiFi management).Experience in MDM Solutions.We offer:Challenging tasks and opportunity for professional development.Competitive salary and medical insurance.Daily lunches in the office.  "
236764,https://www.ergodotisi.com/en/JobDetails/236764/Goldman-Solutions,Nicosia,Goldman Solutions ,Full Time,2,,"  Cyber Security Analyst    Nicosia CY    Computer Science Computer Science   Goldman Solutions    AC Goldman Solutions & Services GSS Ltd is seeking to recruit an experienced Cyber Security Analyst to provide support services to the National Cybersecurity Au   1/23/2024 12:00:00 AM 2/23/2024 12:00:00 AM     Cyber Security Analyst new REF. NUM: 236764     Nicosia  posted 14 days ago     Goldman Solutions   expires in 17 days    169            CATEGORY: Computer Science  PUBLISHED BY: Private Company (LTD)   EMPLOYMENT TYPE: Fulltime INDUSTRY: Computer Science        AC Goldman Solutions & Services GSS Ltd is seeking to recruit an experienced Cyber Security Analyst to provide support services to the National Cybersecurity Authorization Authority.An attractive pay package that will be adjusted according to the candidate’s qualifications and experience.Working hours: 07:00/08:30 – 15:00/16:30Working days: Monday – FridayAcademic-Professional Qualifications:Bachelor's Degree or Masters in the fields of Computer Science / Computer Engineering / Informatics / Cybersecurity / Telecommunications or other related fieldWork Experience:At least 2+ years of experience as a developer or analyst of secure ICT products and/or processes, Cybersecurity Engineer.Good knowledge of ICT security (e.g. cryptography and security by design processes)Good understanding of software and hardware technologies.Have moderate software coding/modelling skills in preferred languages: C, C++, Java, PythonKnowledge of European Schemes and ISO standards are considered a plusSkills:Ability to properly manage his time for proper execution of the tasks assigned to him/herVery good knowledge in terms of computer systems hardwareSelf-motivated, high perseverance and ability to explain complex concepts with simple words.Ability to work independently, creatively and to deadline.Will be able to demonstrate aptitude and a strong potential to learn quicklyVery good knowledge of Greek and EnglishDuties:Performs his/her duties under the guidance of the head of National Cybersecurity Certification Authority (NCCA)To undertake, as part of a team, the security certification (review process) of ICT products, processes and servicesTo conduct site auditing and accreditation/authorization processesTo undertake the development of tools, techniques or procedures improvement to optimise security certifications in compliance with EU Cybersecurity Certification schemes.To provide high-level technical support to vendors (operations department). This may include test planning and logistics, updating test procedures, training, and quality issues.To undertake report writing and reviewing duties.To represent the NCCA in industry forums, produce and deliver technical papers, and assist major partnership opportunities, particularly in the certification field.Candidates interested can send their CVs or clarification questions to info@acgoldman.comCVs may be sent to third-party organizations (company clients) to approve CVs in case the candidate may work on external projects. By sending the CV, candidates are deemed to agree with this condition.  "
237944,https://www.ergodotisi.com/en/JobDetails/237944/CareerFinders-Recruitment-Services-Ltd,"Nicosia, Limassol",CareerFinders Recruitment Services Ltd ,Full Time,3,,"  IT Network Engineer (6595)    Limassol, Nicosia CY    Computer Science Computer Science   CareerFinders Recruitment Services Ltd    CareerFinders, on behalf of our client, a long-established provider of IT Services & Solutions, are seeking an IT Network Engineer.   1/31/2024 12:00:00 AM 2/29/2024 12:00:00 AM     IT Network Engineer (6595) new REF. NUM: 237944     Limassol, Nicosia  posted 6 days ago     CareerFinders Recruitment Services Ltd   expires in 23 days    219            CATEGORY: Computer Science  PUBLISHED BY: Private Company (LTD)   EMPLOYMENT TYPE: Fulltime INDUSTRY: Computer Science        CareerFinders, on behalf of our client, a long-established provider of IT Services & Solutions to clients across Cyprus, are seeking to recruit an IT Network Engineer to join their growing teams based in either Limassol or Nicosia. The successful applicant will ideally be educated to degree level in Computer Science, Information Technology or a related field and possess approximately 3+ years of previous experience in a relevant role. You will need to have strong knowledge and experience in computer/network security, network security software, IP addressing schemes and penetration testing as well as experience with routing and switching technologies. Holders of the CCNA/CCNP certifications are encouraged to apply and fluency in both Greek & English is a must. Key Duties/Responsibilities: Provide daily monitoring, analysis, and administration of network operations.Provides guidance and advisory to technical support in the installation and maintenance of networks.Install and build network infrastructure for multiple properties.Evaluate hardware and software solutions for suitable network implementation.Plans and configures monitoring tools to ensure service level are met.Troubleshoot and resolve networking problems.Provides technical and operation support as well as conduct training to end users.Maintains inventory listing of LAN/WAN deployment.Key Skills/Experience: Degree in Computer Science or any related field.3+ years of relevant IT network experience.Preferred CCNA/CCNP certificates.Excellent knowledge and experience in computer/network security, network security software, IP addressing schemes, penetration testing.Experience with routing and switching technologies.Experience on VLAN, Firewall, EIGRP, OSPF, BGP, VPN, port security, IPS and High availability setup.Experience in structure cabling system with CAT and fibre cables.Fluency in English and Greek.Excellent troubleshooting skills and fast technology learner.Ability to work under pressure.Key Benefits: A highly competitive remuneration package based on skills and experience.Ongoing opportunities for professional growth and development.An array of paid trainings will be offered.To apply for this vacancy, please send your CV, along with any covering letter to jobs@careerfinders.com.cy quoting the reference number ERG6595. Please note that due to the high volumes of applications received only shortlisted applicants will be responded to. To view our privacy policy, please click www.careerfinders.com.cy/privacy-policy.  "
238516,https://www.ergodotisi.com/en/JobDetails/238516/D.G.-Techlink-LTD,Nicosia,D.G. Techlink LTD,Full Time,5,,"  Senior QA Engineer    Nicosia CY    Technology Industry Computer Science   D.G. Techlink LTD   Looking for a Senior QA Engineer.   2/6/2024 12:00:00 AM 3/6/2024 12:00:00 AM     Senior QA Engineer new REF. NUM: 238516     Nicosia  posted today     D.G. Techlink LTD  expires in 29 days    46            CATEGORY: Computer Science  PUBLISHED BY: Private Company (LTD)   EMPLOYMENT TYPE: Fulltime INDUSTRY: Technology Industry        The ideal candidate is a passionate Senior Quality Assurance Engineer who is driven by continual improvement and the need to respond to rapidly changing business needs. We are actively seeking individuals who love innovation and learning new things, work best in collaborative environments with passionate teammates, and thrive on providing the best quality products to clients.  Main duties and Responsibilities  Conducts in-depth bug investigation for severe defects, understands why the bug exists and proposes a proper solution  Reviews and verifies test cases, write test strategy, test reports, test plans  Reviews requirements and technical design documents to provide feedback and identify potential risks or flaws of the system  Works with the Development Team to monitor debugging process results & retest as needed  Assist with estimates, prioritizing, planning, and coordinating testing activities  Documents and implements continuous improvement for QA processes  Expertly tests software at all levels including Backend, API, and Frontend  Uses advanced best practices testing methodologies  Proactively suggests solutions in advance for known or suspected bugs  Creates schedules, project estimates, and status reports on new and ongoing projects  Prepares milestone status reports and deliver presentations on system concepts to clients and others Requirements Above all, passionate about technology and innovation  Responsible and accountable with a desire to collaborate on a team  Educated to degree level in related subject (Computer Science, MIS or related field) or able to demonstrate significant relevant experience.  5+ years of testing experience in industry  Proven experience in test plan design and test reporting  Strong analytical skills, creative and critical thinking ability and problem solving skills  Automation experience with Selenium or similar tools  Solid knowledge of SQL and scripting  Experience with performance and/or security testing  Proficient in Window and Linux based OS, browser, server technologies What we offer 22 days annual Leave Provident Fund Medical Insurance Flexible working hoursLunch Scheme  Why you’ll love working here:  Our cultural work environment consists of industry professionals from all over the world with many years of experience in developing software systems. We promote, encourage, and assist each other to grow as professionals. We believe in working together to create a culture where each team member has a voice, so we can continue to grow and improve our operations. Moreover, we are a full-service global software company, delivering custom products and services for your digital transformation. From design to implementation. With a solid history of crafting manifest software solutions, we are a trusted partner for tech-driven success.    Job title:  Senior QA EngineerLocation:  Nicosia, CyprusEmail:  careers@techlink.com.cyTo apply:Please send your CV and a cover letter to careers@techlink.com.cy. Successful candidates will be contacted within 2 weeks of applying.   "
236269,https://www.ergodotisi.com/en/JobDetails/236269/BDSWISS,"Nicosia, Limassol",BDSWISS,Full Time,not given,,"  Junior Quality Assurance Engineer    Limassol, Nicosia CY    Forex Computer Science, Forex   BDSWISS   We’re on a mission to find the best talent out there and add a talented Junior QA Engineer to join our QA team at their offices in Limassol or Nicosia, Cyprus.   1/18/2024 12:00:00 AM 2/18/2024 12:00:00 AM     Junior Quality Assurance Engineer new REF. NUM: 236269     Limassol, Nicosia  posted 19 days ago     BDSWISS  expires in 12 days    243            CATEGORY: Computer Science, Forex  PUBLISHED BY: Private Company (LTD)   EMPLOYMENT TYPE: Fulltime INDUSTRY: Forex        BDSwiss is one of the leading financial institutions specializing in Forex/CFDs trading.We create a unique work environment that promotes innovation, team spirit, and stability by establishing a corporate culture with the values of performance, integrity, transparency, and diversity at its core. At the heart of all this lies our team, which is creative, possesses strong leadership skills, and is 100% committed to our goals.We’re on a mission to find the best talent out there and add a talented Junior QA Engineer to join our QA team at their offices in Limassol or Nicosia, Cyprus. Your role at BDSwiss: Review requirements, specifications and technical design documents to provide timely and meaningful feedback Create detailed, comprehensive and well-structured Test Plans and Test CasesIdentify, record, track and thoroughly document bugsPerform thorough Regression Testing when bugs are resolvedStaying up-to-date with new QA Tools and StrategiesDevelop and apply Testing processes for new and existing products to meet client needsLiaise with internal teams (e.g. developers and product managers) to identify system requirements.The Ideal Candidate: University degree in Computer Science/Engineering, or any other related degree While previous experience will be considered an advantage, we are equally open to individuals at the early stages of their career Knowledge of Software QA Methodologies, Tools and Processes Familiarity in any programming language (preferably JavaScript, Python, SQL) Knowledge of writing clear, concise, and comprehensive Test Plans and Test Cases will be consider an advantageExcellent communication skills in both written and spoken English Strong teamwork skillsCritical thinking and analytical skillsWhat we offer: Competitive remuneration packagesDiscretionary performance-based bonusesPaid time off (including vacation and personal sick days)Sponsorships for work-related training and professional examinationsWeekly breakfast and access to our cafeteria with unlimited fresh snacks and beveragesDevelopment opportunities in a fast-growing environment, continuous training, and supportParticipation in the Company's Group Medical Scheme, Pension Scheme, and Discount Scheme Does this sound like you? Take the next step by submitting your application through BDSwiss Career Webpage: Junior Quality Assurance EngineerYour application will be reviewed further, and you will receive an update in due course if you are shortlisted. Due to a high volume of applicants, we are able to contact only shortlisted candidates at this point in time.Non-Discrimination StatementBDSwiss is an equal opportunities employer. We ensure that applicants are treated equally and that no applicant or employee receives less favorable treatment during the interview selection process or during their employment with BDSwiss.  "
237441,https://www.ergodotisi.com/en/JobDetails/237441/Akelius,Nicosia,Akelius,Full Time,3,,"  QA Engineer    Nicosia CY    Web Design / Developing Computer Science   Akelius   Are you looking for a career opportunity within a global, growing company? Then you might be our new QA Engineer.   1/26/2024 12:00:00 AM 2/23/2024 12:00:00 AM     QA Engineer new REF. NUM: 237441     Nicosia  posted 11 days ago     Akelius  expires in 17 days    196            CATEGORY: Computer Science  PUBLISHED BY: Private Company (LTD)   EMPLOYMENT TYPE: Fulltime INDUSTRY: Web Design / Developing        Job Overview Are you looking for a career opportunity within a global, growing company? Then you might be our new QA Engineer. Job Description In cooperation with UNICEF, the Akelius Languages Online gGmbH develops a language learning application. Currently, the language course is available in ten languages. Swedish, English, Greek, French, Italian, Spanish, German, Portuguese, Russian and Polish. We are seeking a highly motivated and experienced candidate to contribute to the development of our native iOS application.   You will be based in our Cyprus office.Key Responsibilities Developing automation test tools for the purpose of the official UNICEF mobile learning toolTest and ensure stability of the mobile iOS applicationCreate and execute test scenarios, smoke tests and regression tests Proactive member within our team meetings, with an active voice and opinionWork closely with developers to ensure that testing layers cover the entire projectBe a good listener with empathyEager to learn and coachWho You AreWe are looking for someone with QA experience and passion for finding and fixing bugs.At least 3 years of professional experience in quality assuranceAn ability to analyze problems independently to the ""root cause"" and find a smarter solution through your constant will to improveIn-depth knowledge of the iOS application lifecyclePrior experience with automated testing is beneficialBuilding and maintaining pipelines is beneficialExperience with AWS Device Farm or Firebase Test Lab is a plus Team player mentality committed to the whole software development life cycle in the agile teamFluent English, Greek is a plus Our company tech stack Java, Kotlin, Node.js with Typescript for backendPixi with Canvas and Angular with Typescript for webJava / Kotlin for Android native Microsoft AzureKubernetes, Docker, MongoDB, RabbitMq, PostgreSQLREST, GraphQLKeycloakContinues integration, continues deployment with Jenkins and Github Actions Why Akelius As an employee at Akelius you will get A unique position in an international and dynamic environmentThe chance to be a key player in a growing, highly skilled teamA collaborative environment fostered by our kind and smart colleagues, representing more than twenty nationalities Team and company eventsBiennale: company outing every two years which is a mix of education, culture, activity and funCompetitive compensation packageSport allowance and flexible working hours21 days of annual holidays13th  salary and medical insuranceBright and modern offices in the heart of NicosiaOpen kitchen area where you can cook, along with free drinks, snacks and fruitAccess to free parking at or near the office How to apply Please send us your letter of motivation, together with your CV to career.cyprus@akelius.com. Include the title of the position you are applying for, in the subject of your email. About us Akelius Languages Online gGmbH is a non-profit organization. In cooperation with UNICEF, we are developing a language learning application. You can find it here languages.akelius (https://languages.akelius.com/) Currently, the language course is available in ten languages, Swedish, English, Greek, French, Italian, Spanish, German, Portuguese, Russian and Polish. Soon Arabic will become the eleventh language. More information about us on our website. (https://about.languages.akelius.com/) Please note The job applications are carefully screened, and only successful candidates will be contacted. All applications will be treated in strict confidence, ensuring GDPR compliance.     "
238256,https://www.ergodotisi.com/en/JobDetails/238256/Simple2C-IT-LTD,Nicosia,Simple2C IT LTD,Full Time,not given,,"  IT Support Engineer    Nicosia CY    Technology Computer Science   Simple2C IT LTD   Seeking to recruit an IT Support Engineer to provide phone support and remote remediation for customer issues.   2/5/2024 12:00:00 AM 3/5/2024 12:00:00 AM     IT Support Engineer new REF. NUM: 238256     Nicosia  posted yesterday     Simple2C IT LTD  expires in 28 days    94            CATEGORY: Computer Science  PUBLISHED BY: Private Company (LTD)   EMPLOYMENT TYPE: Fulltime INDUSTRY: Technology      APPLY ONLINE   Looking for talented individuals to provide remote support! Get to work with the Latest Technologies. Several positions and shifts are available. Job Description: Knowledge of Microsoft operating systems and desktop applications.Provide Remote Support.English is required. Duties: HelpDeskProvide Remote Access and Phone Support.Troubleshoot and resolve customer system problems across a broad range of technologies.Provide remote installations of new software and upgrades.Provide helpdesk support including analyzing and resolving end-user issues.Administrate Microsoft operating systems and desktop applications.Be a team player. Requirements: Previous experience in a similar position is a plus.Excellent command of the English language.Ability to multitask, prioritize and work independently.Strong communication, organizational and problem-solving skills.Ability to learn new technology.Ability to work under pressure efficiently.Knowledge of Microsoft operating systems and desktop applications.Basic Knowledge of Microsoft Active Directory and Office 365 Administration.Basic Firewall Administration is a plus. (Fortinet, SonicWALL, Meraki etc).Excellent written and verbal communication skills.  "
236901,https://www.ergodotisi.com/en/JobDetails/236901/ACE-Networks,"Nicosia, Limassol",ACE Networks,Full Time,18,,"  Network Engineer    Limassol, Nicosia CY    Computer Science Computer Science   ACE Networks   AceNetworks is seeking to recruit a Network Engineer for Nicosia offices.   1/23/2024 12:00:00 AM 2/23/2024 12:00:00 AM     Network Engineer new REF. NUM: 236901     Limassol, Nicosia  posted 14 days ago     ACE Networks  expires in 17 days    183            CATEGORY: Computer Science  PUBLISHED BY: Private Company (LTD)   EMPLOYMENT TYPE: Fulltime INDUSTRY: Computer Science        Who we Are?  AceNetworks is an Information Telephony Computing (ITC) Development and IT Consulting company with more than 18 years of experience in the market. We have been providing outsource IT services and Voice over IP (VoIP) telephone since 2005. Our clientele consists of many international corporations in different areas, and we are involved in projects that demand leading edge information technology skills. About the position. On behalf of our client, an international company in Hospitality & Gaming Industry located in Limassol, we are seeking to recruit highly capable and experienced candidate for the position Network Engineer to join their expanding team.   Our dream candidate must be enthusiastic about Technology and a very good team player. If that describes you then please keep on reading. Primary Responsibilities: Provide daily monitoring, analysis, and administration of network operations.Provides guidance and advisory to technical support in the installation and maintenance of networks.Install and build network infrastructure for multiple properties.Evaluate hardware and software solutions for suitable network implementation.Plans and configures monitoring tools to ensure service level are met.Troubleshoot and resolve networking problems.Provides technical and operation support as well as conduct training to end users.Maintains inventory listing of LAN/WAN deployment. Qualifications Requirements: Degree Computer Science or any related field.3+ years of relevant IT network experience.Preferred CCNA/CCNP certificates.Excellent knowledge and experience in computer/network security, network security software, IP addressing schemes, penetration testing.Experience with routing and switching technologies.Experience on VLAN, Firewall, EIGRP, OSPF, BGP, VPN, port security, IPS and High availability setup.Experience in structure cabling system with CAT and fibre cables.Fluency in English and Greek.Excellent troubleshooting skills and fast technology learner.Ability to work under pressure. Company offers:  An attractive remuneration package according to qualifications and experience.Excellent opportunities for career development and advancement.An array of paid trainings will be offered. All CVs will be handled with the utmost confidentiality.  To apply please send us your CV to vacancies@acenetworks.eu Only applicants whose previous experience and qualifications closely match the requirements of the position will be contacted.  "
235409,https://www.ergodotisi.com/en/JobDetails/235409/SkillOnNet,Limassol,SkillOnNet,Full Time,not given,"BSc, BA","  QA Automation Engineer     Limassol CY    Casino Computer Science, Mechanical Engineers, Casino   SkillOnNet   We are SkillOnNet leading the igaming entertainment by providing our customers with the most entertaining and trustworthy experience.   1/11/2024 12:00:00 AM 2/11/2024 12:00:00 AM     QA Automation Engineer  new REF. NUM: 235409     Limassol  posted 26 days ago     SkillOnNet  expires in 5 days    159            CATEGORY: Computer Science, Mechanical Engineers, Casino  PUBLISHED BY: Private Company (LTD)   EMPLOYMENT TYPE: Fulltime INDUSTRY: Casino        We are SkillOnNet leading the igaming entertainment by providing our customers with the most entertaining and trustworthy experience possible, while also reinventing the gambling industry. We are home to more than 30 well-known brands, including PlayOJO, DruckGluck, BacanaPlay, Genting, and many more. We are committed to long-term development and sustainability, and we are trying to revolutionise our industry for the benefit of our players, ourselves, and the entertainment industry as a whole. Job Description We are looking for a QA Automation Engineer to assess platform quality through automated testing. As a QA Automation Engineer, you will be working closely with the product and development team to make sure that product changes and improvements are delivered as per the requirements. The QA Automation Engineer should have advanced programming skills, a keen eye for detail, and excellent project management skills. A skilled QA automation engineer can design and write efficient test procedures for our platforms. If you are competent in designing and executing automated test cases and are passionate about quality, we’d like to meet you. Ultimately, you will ensure that our products, applications and systems work correctly. Responsibilities include: Build and executes test cases (automated) as per the change requirement and analyse results.Documents and evaluates test results.Detects, logs, and reports software bugs and glitches.Tracks defects and helps troubleshoot errors.Reviews test procedures and develops test scripts. What we are looking for: Proven experience as a QA Automation Engineer or a similar role.Experience in project management and QA methodology will be considered an advantage. Familiarity with Agile frameworks and regression, as well Jenkins, Selenium and Xray test case tool is a plus.Ability to document and troubleshoot errors.Excellent communication skills.Attention to detail.Analytical mind and problem-solving aptitude.Strong organizational skills.BSc/BA in Computer Science, Engineering or a related field.  What's in it for YOU? Excellent work environment.Attractive salary package.Annual incentive Bonus.Monetary vouchers on Birthdays and other special occasions.Fully equipped kitchen and in-house entertaining space.Options to enrol in Company's medical insurance plan.Possibilities to enrol in Company's pension plan.Exciting company activities including monthly lunches, monthly corporate gatherings, an intercompany football team, competitions, daily snacks and many other activities.Casual Dress Code.A chance to advance professionally inside one of the world's largest iGaming organisations.  What it's like to work at SkillOnNet! SkillOnNet believes that people come first, and our ""family-oriented"" global culture is what drives us. We care about our employees and make certain that they have access to the most relevant and helpful tools, benefits. Please send your CV at jobs@kpaxmarketing.com  "
236449,https://www.ergodotisi.com/en/JobDetails/236449/Scope-Markets-Services-CY-Ltd,Limassol,Scope Markets Services CY Ltd.,Full Time,2,,"  DevOps Engineer     Limassol CY    Forex Computer Science, Forex   Scope Markets Services CY Ltd.   Scope Markets a rapidly expanding, International Investment Group with offices around the world, seeks to recruit a DevOps Engineer.   1/19/2024 12:00:00 AM 2/19/2024 12:00:00 AM     DevOps Engineer  new REF. NUM: 236449     Limassol  posted 18 days ago     Scope Markets Services CY Ltd.  expires in 13 days    122            CATEGORY: Computer Science, Forex  PUBLISHED BY: Private Company (LTD)   EMPLOYMENT TYPE: Fulltime INDUSTRY: Forex        About Scope Markets:Scope Markets is a rapidly expanding Group of companies providing online trading services, with regulated entities and operational hubsaround the world. Scope Markets aims to provide the best in class trading infrastructure to cater to the needs of all types of clients from the beginners to the very ultimate institutional traders. We are extraordinarily proud to provide cutting-edge technology, speedy execution, and low latency solutions to our clients to ensure the most optimal trading environment through strategic placement of trading servers, and robust software and hardware.Overall Purpose of Role:We're on the lookout for a dedicated DevOps Engineer with a strong passion for streamlining Continuous Integration/Continuous Deployment (CI/CD) practices and optimizing IT operations. At Scopemarkets, we prioritize technological advancement and are eager to welcome engineers who are committed to delivering excellence for our internal and client-facing systems.Responsibilities:Development and Deployment Automation:Design, develop, and maintain automated workflows and processes for continuous integration (CI), continuous delivery (CD), and continuous deployment (CD) using latest stable tools.Infrastructure Management:Collaborate with system administrators to manage and scale infrastructure resources in cloud-based environments.Monitoring and Logging:Set up and configure monitoring systems such as Zabbix, Grafana, ELK stack.Release Management:Establish and maintain release management processes to ensure smooth and controlled software releases. Implement version control systems (e.g., Git) and develop strategies for managing code branches, merging, and code reviews. Coordinate with development teams to define release schedules and manage dependencies.Security and Compliance:Collaborate with security teams to implement secure development practices and ensure compliance with industry standards and regulations. Implement security controls, vulnerability scanning, and penetration testing processes to proactively identify and mitigate security risks.Collaboration, Communication and Documentation:Foster effective communication and collaboration between development, operations, and other stakeholders. Facilitate cross-functional meetings and provide technical guidance to ensure alignment with DevOps best practices. Promote a culture of continuous improvement and knowledge sharing.Troubleshooting and Incident Management:Investigate and resolve complex issues related to application performance, scalability, and infrastructure. Develop incident response plans and participate in incident management activities, including root cause analysis and post-incident reviews.Research and present automated solutions:Continually explore and identify opportunities for automating day-to-day tasks and processes. By automating repetitive and manual tasks, you can improve efficiency, reduce human error, and free up time for more strategic and value-added activitiesSkills and Competencies:Excellent troubleshooting skills and fast technology learnerAbility to work under pressure.Ability to work closely with a team.Organizational, time management and multitasking skillsAttention to details.Educational / Experience Requirements:Degree in Computer Engineering or any related field Diploma2+ years in a similar positionScripting and Automation: Proficiency in scripting languages like Python, Shell, or PowerShell to automate tasks and processes.Cloud Platforms: Knowledge of cloud platforms and services like AWS, Azure, or Google Cloud to deploy and manage applications in cloud environments.Configuration Management: Experience with configuration management tools such as Ansible, Terraform would be consider a plusContainerization and Orchestration: Understanding of containerization technologies like Docker and container orchestration platforms like Kubernetes. (ArgoCD, Docker, Helm, Kubectl) would be consider a plusMonitoring and Logging: Experience with monitoring tools (e.g., Grafana,Zabbix,Prometheus) and log management systems (e.g., ELK Stack) for tracking application and infrastructure performance would be consider a plus.Personal Specification:SociablePleasant personalityWilling to learnSelf-motivatedSelf-learningRemuneration Package Offered:Competitive remuneration package based on qualifications, experience and skills.Annual discretionary performance-based bonus.22 days annual leave.Company health insurance.Company contributionary provident fund.Company discount card scheme.Energetic and friendly multicultural environment.Comfortable and modern working space closer to the city center.Opportunities for training and development and career opportunities.Annual company events/parties for employee’s interaction and engagement.If you are interested to be part of our dynamic and multicultural team, please send us your CV in English throughout our Careers Page under the ""DevOps Engineer"" role to apply. Have a look at our Privacy Notice.  "
