URL,Location,Company,Employment Type,Years of Exp,Education Level,Data
"https://www.glassdoor.com/job-listing/associate-sw-engineer-software-engineer-aht-northrop-grumman-JV_KO0,43_KE44,60.htm?jl=1008929038727",Alabama,Northrop Grumman,,2,"BA, Master, Bachelor's degree","Requisition ID: R10134457 Category: Engineering Location: Huntsville, Alabama, United States of America Citizenship required: United States Citizenship Clearance Type: Secret Telecommute: No- Teleworking not available for this position Shift: 1st Shift (United States of America) Travel Required: Yes, 10% of the Time Relocation Assistance: Relocation assistance may be available Positions Available: 5 At Northrop Grumman, our employees have incredible opportunities to work on revolutionary systems that impact people's lives around the world today, and for generations to come. Our pioneering and inventive spirit has enabled us to be at the forefront of many technological advancements in our nation's history - from the first flight across the Atlantic Ocean, to stealth bombers, to landing on the moon. We look for people who have bold new ideas, courage and a pioneering spirit to join forces to invent the future, and have fun along the way. Our culture thrives on intellectual curiosity, cognitive diversity and bringing your whole self to work — and we have an insatiable drive to do what others think is impossible. Our employees are not only part of history, they're making history. At Northrop Grumman, our employees have incredible opportunities to work on revolutionary systems that impact people’s lives around the world today, and for generations to come. Our pioneering and inventive spirit has enabled us to be at the forefront of many technological advancements in our nation’s history - from the first flight across the Atlantic Ocean, to stealth bombers, to landing on the moon. We look for people who have bold new ideas, courage and a pioneering spirit to join forces to invent the future, and have fun along the way. Our culture thrives on intellectual curiosity, cognitive diversity and bringing your whole self to work — and we have an insatiable drive to do what others think is impossible. Our employees are not only part of history, they’re making history. Northrop Grumman Defense Systems is searching for Software Engineers (multiple positions) to join the Command and Control, Communication and Computer Missile Defense (C4MD) Business Unit in support of our programs, in Huntsville, AL. This position is capable of placing candidates anywhere within C4MD, MRPS, any programs like ABAD, IBCS, Wisla, SHORAD, and/or IRADs. The selected candidates’ task encompasses the following: Designs, develops, documents, tests and debugs applications software and systems that contain logical and mathematical solutions. Conducts multidisciplinary research and collaborates with systems engineers and/or hardware engineers in the planning, design, development. Determines computer user needs; analyzes system capabilities to resolve problems on program intent, output requirements, input data acquisition, programming techniques and controls; prepares operating instructions; designs and develops compilers and assemblers, utility programs, and operating systems. Ensures software standards are met. This requisition may be filled at a Level 1 or a Level 2 Software Engineer: Associate SW Engineer - Bachelor's degree in STEM, or additional years of experience in lieu of degree may be considered SW Engineer - Bachelor's degree in STEM (and 2 years of relevant experience, or Masters and 0 years) or additional years of experience in lieu of degree may be considered Basic Qualifications: Active Secret Security Clearance is required Experience with JAVA (work experience) Familiarity with Python Experience with collaborating in or using source code control environment (such as GitHub) Understanding of all phases of software development, and practical experience in an Agile / Dev*Ops environment For all positions: Following are good to have, but are not required: Security+ certification Experience testing SW for performance and functionality based on requirement specification and ability to identify and document exact sequence of activities desired Experience with automated testing Experience developing Eggplant software or Squish/ Froglogic. OpenGL and Front end experience OSGi services experience Experience in Air & Missile Defense Command and Control programs such as PATRIOT, SENTINEL, C2BMC or THAAD or any sensor/weapon system, Link 16 experience Python R (Language) Julia (Language) SQL NoSQL MongoDB Elasticsearch Web Scraping REST API Git / Version control AI/ML Tensorflow PyTorch Numerical Computing / Optimization Scrum Master experience Dev Ops experience Salary Range: $63,000 - $95,000 Salary Range 2: $77,000 - $115,000 Employees may be eligible for a discretionary bonus in addition to base pay. Annual bonuses are designed to reward individual contributions as well as allow employees to share in company results. Employees in Vice President or Director positions may be eligible for Long Term Incentives. In addition, Northrop Grumman provides a variety of benefits including health insurance coverage, life and disability insurance, savings plan, Company paid holidays and paid time off (PTO) for vacation and/or personal business. Northrop Grumman is committed to hiring and retaining a diverse workforce. We are proud to be an Equal Opportunity/Affirmative Action Employer, making decisions without regard to race, color, religion, creed, sex, sexual orientation, gender identity, marital status, national origin, age, veteran status, disability, or any other protected class. For our complete EEO/AA and Pay Transparency statement, please visit http://www.northropgrumman.com/EEO. U.S. Citizenship is required for most positions.Show more Report"
"https://www.glassdoor.com/job-listing/graduate-research-assistant-computer-science-and-software-engineering-auburn-university-JV_KO0,69_KE70,87.htm?jl=1008606040506",Alabama,Auburn University,,not given,MA,"Position Details Position Information Requisition Number Stu02368P  Home Org Name Computer Science & Software Engr  Division Name Samuel Ginn Col of Engineering  Position Title Graduate Research Assistant - Computer Science & Software Engineering  Working Title (if different from Position Title)  Job Summary Computer science and software engineering is rapidly becoming the future of technology and continues to impact our everyday lives. Auburn Engineering’s Department of Computer Science and Software Engineering is seeking Graduate Research Assistant students whose primary responsibility is to engage in original, professional-level research under a faculty member’s supervision while obtaining a graduate degree.  Essential Functions The potential applicant will conduct research in the course of obtaining a degree.  Minimum Qualifications Currently enrolled as an Auburn University graduate student Bachelor’s degree   Preferred Qualifications  Pay Rate $1500/monthly  Work Hours 14  City position is located in: Auburn  State position is located: Alabama  Posting Detail Information Posting Date 04/24/2023  Closing Date  EEO Statement Auburn University is committed to an inclusive and diverse campus environment. Women, underrepresented groups, individuals with disabilities and veterans are encouraged to apply.  AUBURN UNIVERSITY IS AN AFFIRMATIVE ACTION/EQUAL OPPORTUNITY EMPLOYER. It is our policy to provide equal employment opportunities for all individuals without regard to race, sex, religion, color, national origin, age, disability, protected veteran status, genetic information, sexual orientation, gender identity, or any other classification protected by applicable law.Show more Report"
"https://www.glassdoor.com/job-listing/software-engineer-cgi-collections-suite-cacs-cas-ra-regions-JV_KO0,51_KE52,59.htm?jl=1008979733892",Alabama,Regions,Flexible,not given,Bachelor's degree,"Thank you for your interest in a career at Regions. At Regions, we believe associates deserve more than just a job. We believe in offering performance-driven individuals a place where they can build a career --- a place to expect more opportunities. If you are focused on results, dedicated to quality, strength and integrity, and possess the drive to succeed, then we are your employer of choice.  Regions is dedicated to taking appropriate steps to safeguard and protect private and personally identifiable information you submit. The information that you submit will be collected and reviewed by associates, consultants, and vendors of Regions in order to evaluate your qualifications and experience for job opportunities and will not be used for marketing purposes, sold, or shared outside of Regions unless required by law. Such information will be stored in accordance with regulatory requirements and in conjunction with Regions’ Retention Schedule for a minimum of three years. You may review, modify, or update your information by visiting and logging into the careers section of the system.  Job Description: At Regions, the Software Engineer oversees application development, modification, and maintenance of applications. This position monitors system applications, ensures systems run smoothly, and creates reports and other documentation outlining findings/solutions. This position sits within Regions' Technology department.  Primary Responsibilities Oversees development and installation of new hardware and software Installs and configures systems and other software Tests installed software for malfunction detection Identifies and resolves business systems issues Designs and deploys new applications and enhancements to existing applications, software, and operation systems Measures effectiveness and efficiency of existing systems Develops and implements strategies to improve systems Monitors and tests system performance Typically has full ownership of a process May act as a procedural expert May lead the work of junior level associates  This position is exempt from timekeeping requirements under the Fair Labor Standards Act and is not eligible for overtime pay.  Requirements Bachelor's degree in Computer Science, Computer Engineering or a related field Five (5) years of experience  Skills and Competencies Ability to collaborate with programmers, developers, and other technology professionals to achieve a common objective Ability to conduct system analysis to detect issues with performance Ability to develop and implement technology solutions to resolve technical challenges Ability to manage multiple projects simultaneously Knowledge of software testing techniques, code optimization and software debugging Strong communication, analytical and problem solving skills Strong executional capabilities Thorough understanding of software structures, hardware, computing systems and how to integrate them Experience with CGI Collections Suite (CACS/CAS/RA)  This position may be filled at a higher level depending on the candidate's qualifications and relevant experience.  Position Type Full time  Compensation Details Pay ranges are job specific and are provided as a point-of-market reference for compensation decisions. Other factors which directly impact pay for individual associates include: experience, skills, knowledge, contribution, job location and, most importantly, performance in the job role. As these factors vary by individuals, pay will also vary among individual associates within the same job.  The target information listed below is based on the national range and level of the position.  Job Range Target: Minimum: $89,105.50 USD Median: $123,920.00 USD  Incentive Pay Plans: Benefits Information Regions offers a benefits package that is flexible, comprehensive and recognizes that ""one size does not fit all"" for benefits-eligible associates. Listed below is a synopsis of the benefits offered by Regions for informational purposes, which is not intended to be a complete summary of plan terms and conditions. Paid Vacation/Sick Time 401K with Company Match Medical, Dental and Vision Benefits Disability Benefits Health Savings Account Flexible Spending Account Life Insurance Parental Leave Employee Assistance Program Associate Volunteer Program  Please note, benefits and plans may be changed, amended, or terminated with respect to all or any class of associate at any time. To learn more about Regions’ benefits, please click or copy the link below to your browser.  https://www.regions.com/welcometour/benefits.rf  Location Details Riverchase Operations Center Location: Hoover, Alabama  Bring Your Whole Self to Work  We have a passion for creating an inclusive environment that promotes and values diversity of race, color, national origin, religion, age, sexual orientation, gender identity, disability, veteran status, genetic information, sex, pregnancy, and many other primary and secondary dimensions that make each of us unique as individuals and provide valuable perspective that makes us a better company and employer. More importantly, we recognize that creating a workplace where everyone, regardless of background, can do their best work is the right thing to do.  OFCCP Disclosure: Equal Opportunity Employer/Disabled/VeteransShow more Report"
"https://www.glassdoor.com/job-listing/developer-sap-JV_KO0,9_KE10,13.htm?jl=1008972085077",Alabama,SAP,Full Time,5,"Master, Bachelor's degree","Requisition ID: 383822 Work Area: Software-Design and Development Expected Travel: 0% Career Status: Professional Employment Type: Regular Full Time Career Level: T2 Additional Locations:  ORIGINAL POSTING DATE: November 10, 2023 Location: Newtown Square, PA Purpose and Objective: Callidus Software, Inc. seeks a Developer at our Newtown Square, PA location responsible for development focusing on design, coding, testing, and quality assurance of specific product features in a development team. Expectations and Tasks: Analyze and solve issues in existing and new code. Responsible for the design, implementation, and maintenance of modules or product features. Provide application implementation services typically within the boundaries of specifications and project plans. Design activities include requirements analysis and design documentation. Implementation activities include implementation, testing, and integration. Maintenance activities include error analysis and removal. Extend, modify, or adapt existing designs. May also be involved in the development of new (sub-)systems. Demonstrate full responsibility for accepted tasks and demonstrate a high level of quality, speed, reliability and efficiency. Work together with others and share expertise to ensure product success. Enhance skills beyond own core functional focus and works on other tasks for the benefit of the team. Utilize advanced product knowledge and share expertise within the team. Education and Qualifications/Skills and Competencies: Bachelor's degree or foreign equivalent in Computer Science, Engineering, Mathematics or a related field and 5 years of experience in the job offered or a related occupation. The Company will also accept a Master’s degree or foreign equivalent in Computer Science, Engineering, Mathematics or a related field and 2 years of experience in the job offered or a related occupation. Work Experience: Experience must involve 1 year in the following: Programming using Java, Java Database Connectivity (JDBC), and SQL;Web technologies including HTML, CSS, JavaScript, and jQuery;REST API Programming;Test Driven Development using JUNIT;Software methodologies including Agile Development;Software builds and operations using Tomcat, Jenkins, and Kubernetes; andApplication development using software design patterns. Travel: N/A. Telecommuting permitted. This position is eligible for the Employee Referral Program subject to the eligibility criteria outlined in the SAP Internal Employee Referral Policy. Internal use only: reference code lhrs4262 SAP:SAIL Compensation Range Transparency: The annual base salary for this position is $140,046. SAP believes the value of pay transparency contributes towards an honest and supportive culture and is a signiﬁcant step toward demonstrating SAP’s commitment to pay equity. SAP provides the annualized compensation range inclusive of base salary and variable incentive target for the career level applicable to the posted role. The targeted combined range for this position is $140,046 to $156,700. The actual amount to be oﬀered to the successful candidate will be within that range, dependent upon the key aspects of each case which may include education, skills, experience, scope of the role, location, etc. as determined through the selection process. Any SAP variable incentive includes a targeted dollar amount and any actual payout amount is dependent on company and personal performance. Please reference this link for a summary of SAP beneﬁts and eligibility requirements: SAP North America Benefits. SAP'S DIVERSITY COMMITMENT  To harness the power of innovation, SAP invests in the development of its diverse employees. We aspire to leverage the qualities and appreciate the unique competencies that each person brings to the company. SAP is committed to the principles of Equal Employment Opportunity and to providing reasonable accommodations to applicants with physical and/or mental disabilities. If you are in need of accommodation or special assistance to navigate our website or to complete your application, please send an e-mail with your request to Recruiting Operations Team: Careers@sap.com Successful candidates might be required to undergo a background verification with an external vendor. For SAP employees: Only permanent roles are eligible for the SAP Employee Referral Program, according to the eligibility rules set in the SAP Referral PolicyShow more Report"
"https://www.glassdoor.com/job-listing/junior-software-engineer-ierus-technologies-inc-JV_KO0,24_KE25,47.htm?jl=1008981664860",Alabama,"IERUS Technologies, Inc.",,1,,"IERUS specializes in electromagnetics phenomenology, computational analytics (algorithm acceleration and machine learning), and weapon systems engineering. These competencies introduce exciting opportunities for a driven software engineer. With projects ranging from tactical decision aids to cloud / GPU based large scale numerical solvers, IERUS software engineers perform both real time and off-line development of complete software packages and systems as well as software components for integration with some of the DoD’s most advanced weapon systems. In addition, IERUS adds value to our large business customers by performing development as an integrated part of their SCRUM teams. IERUS develops value for our defense and commercial customers through accelerations of the technology life cycle: identifying, creating, transitioning, and producing technologies with integrity of purpose and product. IERUS is looking for bright, talented, motivated and dedicated employees in the software engineering field who want to work on a diverse set of challenging problems. IERUS offers competitive compensation packages, retirement options, and benefits packages. To learn more, please visit www.ierustech.com. Job Description The primary responsibilities of this software engineering position include design, development, test and delivery of software with potential applications including tactical decision aids, radar software, flight software, and physics-based model development. Other general application areas include modeling, simulation, frameworks, and the transition and deployment of advanced technology algorithms in both embedded and all virtual environment. Software Engineers are expected to partner with algorithm developers and hardware developers to rapidly develop solutions and respond to problems. Positions available ranging from junior software engineers to senior software engineers. Required Qualifications  Bachelor of Science in Electrical Engineering, Computer Engineering, Computer Science or related field; 1+ years of experience in software engineering and development including design, development & test; Experience in various software languages including C, C++, python, Matlab, etc.; Active security clearance; and Must be a US Citizen.  Desired Qualifications  TS/SCI clearance; Machine learning experience; GPU programming experience; FPGA experience; Battle management software experience; Experience in numerical methods; Solid communication skills with the ability to translate complex technical ideas into understandable, actionable information for customers.  IERUS Technologies is an Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability or veteran status, age, or any other federally protected class. IERUS Technologies participates in E-Verify.Show more Report"
"https://www.glassdoor.com/job-listing/software-development-engineer-in-test-steris-JV_KO0,37_KE38,44.htm?jl=1008981604041",Alabama,STERIS,,not given,Bachelor's degree,"STERIS is a leading provider of infection prevention and procedural products and services, focused primarily on the critical markets of healthcare, pharmaceutical and research and medical devices. Our mission is to help our Customers create a healthier and safer world by providing innovative healthcare and life science product and service solutions around the globe. We have 12,000 employees worldwide, with over 3,000 in Customer-facing sales and service roles. Founded as Innovative Medical Technologies in Ohio in 1985, the company was renamed STERIS in 1987. Many of the businesses that have been acquired and integrated into STERIS have much longer operating histories, notably the American Sterilizer Company founded in 1894. The STERIS Vision is inspired by our Customers' efforts to create a healthier and safer world, and guided by our legacy of leadership and innovation; we strive to be a Great Company. To STERIS, this means we will make a difference by providing world-class product and service solutions for our Customers, safe and rewarding work for our People, and superior returns for our Shareholders.  Position Summary IMS is currently offering an exciting opportunity for a position as a ""Software Development Engineer in Test"" to join our development team. The selected candidate will work side-by-side with other members of the IT staff, developing and maintaining .NET web applications. Applications consist of company intranet and customer facing web applications. This is an excellent opportunity for a recent graduate or a software developer with less than five years of experience. Duties Designs, develops, codes, tests, debugs and documents programming applications to satisfy requirements of one or more user areas.Develop, maintain, and execute automated test scripts to ensure the quality and stability of our software applications.Perform functional, integration, regression, and performance testing as necessary.Identify, document, and track software defects, ensuring issues are resolved in a timely manner.Work with end users to determine needsProvides comprehensive technical consultation to business unit and IT management and staffs Duties continues.  Works closely with the Applications Systems Analyst to identify and specify complex business requirements and processes to develop or modify existing systems to support the business Researches and evaluates alternative solutions and makes recommendations Provides resource and reference to technical support staff regarding any issues involving programming applications.  Required Experience  Bachelor's degree from an accredited four-year college or university and two or more years of experience in a development environment; or equivalent combination of education and experience  Must have development experience through college classes or recent work experience The ability to work collectively with software engineers and managersThe ability to work with end users Oracle PL/SQL experience is preferred Familiarity with C#, ASP.NET, Oracle, SQL, PL/SQL, AJAX, Web Services, jQuery, JSON, XML, MS Test, and NUNIT.  What STERIS Offers: The opportunity to join a company that will invest in you for the long-term. STERIS couldn’t be where it is today without our incredible people. That’s why we share in our success together by rewarding you for your hard work. Hiring people who are in it for the long run with STERIS is our ultimate goal. We do this by providing competitive salaries, healthcare benefits, tuition assistance, paid time off, holidays, matching 401(k), annual merit, and incentive plans. Join us and help write our next chapter. #LI-HS1Show more Report"
"https://www.glassdoor.com/job-listing/software-engineer-c-python-regions-JV_KO0,26_KE27,34.htm?jl=1008957751273",Alabama,Regions,Flexible,not given,Bachelor's degree,"Thank you for your interest in a career at Regions. At Regions, we believe associates deserve more than just a job. We believe in offering performance-driven individuals a place where they can build a career --- a place to expect more opportunities. If you are focused on results, dedicated to quality, strength and integrity, and possess the drive to succeed, then we are your employer of choice.  Regions is dedicated to taking appropriate steps to safeguard and protect private and personally identifiable information you submit. The information that you submit will be collected and reviewed by associates, consultants, and vendors of Regions in order to evaluate your qualifications and experience for job opportunities and will not be used for marketing purposes, sold, or shared outside of Regions unless required by law. Such information will be stored in accordance with regulatory requirements and in conjunction with Regions’ Retention Schedule for a minimum of three years. You may review, modify, or update your information by visiting and logging into the careers section of the system.  Job Description: At Regions, the Software Engineer oversees application development, modification, and maintenance of applications. This position monitors system applications, ensures systems run smoothly, and creates reports and other documentation outlining findings/solutions. This position sits within Regions' Technology department.  Primary Responsibilities Oversees development and installation of new hardware and software Provides advice and recommendations to management on processes and techniques required for improved work operations Installs and configures systems and other software Tests installed software for malfunction detection Identifies and resolves business systems issues Designs and deploys new applications and enhancements to existing applications, software, and operation systems Measures effectiveness and efficiency of existing systems Develops and implements strategies to improve systems Monitors and tests system performance Oversees the training of junior engineers to improve job skills and work efficiency Typically has full ownership of a process May act as a procedural expert  This position is exempt from timekeeping requirements under the Fair Labor Standards Act and is not eligible for overtime pay.  Requirements Bachelor's degree in Computer Science, Computer Engineering or a related field Seven (7) years of experience  Skills and Competencies Ability to collaborate with programmers, developers, and other technology professionals to achieve a common objective Ability to conduct system analysis to detect issues with performance Ability to develop and implement technology solutions to resolve technical challenges Ability to manage multiple projects simultaneously Knowledge of software testing techniques, code optimization and software debugging Strong communication, analytical and problem solving skills Strong executional capabilities Thorough understanding of software structures, hardware, computing systems and how to integrate them  Additional Job Details Strong experience in Solution Design with the ability to understand the business needs and translate them into solution designs Ability to lead a team of developers and provide technical guidance Good experience with SQL Server, Oracle and Hive with the database Good experience on the back-end with C#/.NET, Python and API Development Good skills with CI/CD: Harness, Bamboo, UrbanCode and TFS  Nice-To-Have RPA UiPath  Position Type Full time  Benefits Information Regions offers a benefits package that is flexible, comprehensive and recognizes that ""one size does not fit all"" for benefits-eligible associates . Listed below is a synopsis of the benefits offered by Regions for informational purposes, which is not intended to be a complete summary of plan terms and conditions. Paid Vacation/Sick Time 401K with Company Match Medical, Dental and Vision Benefits Disability Benefits Health Savings Account Flexible Spending Account Life Insurance Parental Leave Employee Assistance Program Associate Volunteer Program  Please note, benefits and plans may be changed, amended, or terminated with respect to all or any class of associate at any time. To learn more about Regions’ benefits, please click or copy the link below to your browser.  https://www.regions.com/welcometour/benefits.rf  Location Details Atlanta Midtown Location: Atlanta, Georgia  Bring Your Whole Self to Work  We have a passion for creating an inclusive environment that promotes and values diversity of race, color, national origin, religion, age, sexual orientation, gender identity, disability, veteran status, genetic information, sex, pregnancy, and many other primary and secondary dimensions that make each of us unique as individuals and provide valuable perspective that makes us a better company and employer. More importantly, we recognize that creating a workplace where everyone, regardless of background, can do their best work is the right thing to do.  OFCCP Disclosure: Equal Opportunity Employer/Disabled/VeteransShow more Report"
"https://www.glassdoor.com/job-listing/software-engineer-kbr-JV_KO0,17_KE18,21.htm?jl=1008977521606",Alabama,KBR,,5,,"Title: Software Engineer Overview: Kord Technologies, a wholly owned subsidiary of KBR, is currently seeking a Software Engineer to design, develop, and deploy software solutions for High Energy Laser programs. The position will involve performing software analysis, development, and testing for a mobile directed energy weapons platform, incorporating various hardware and software based subsystems (including but not limited to real-time threat acquisition and identification, GPS and PNT data, prepared weather and threat overlays, and live targeted optical feeds), correlating detected threats, modeling priority assessment, and manipulating advanced graphics in a 3D geospatial environment. The engineer will architect sophisticated, maintainable, reusable code systems in accordance with modern, object-oriented software design principles and practices, working with a small, fast-paced team within the Agile Scrum framework. Skills:Debugging (with a multithreaded environment)Identifying and improving problem areas in code and processCollaborating with users and stakeholders to identify future improvementsStudying and interpreting systems workflow and interfacesTesting production code in various forms (automated, freeplay, regression)Networking multiple connected systems via UDP/TCP messagingAnalyzing requirements and documenting high-level designProficiency in Java, familiarity with JavaFX, ArcGIS, Python, Lua Qualifications:BS degree in Computer Science or related field5+ years professional experience in software engineeringActive US Secret Clearance Tools:IntelliJ IDEGitAtlassian products (JIRA, Confluence, Fisheye/Crucible, Bitbucket, Bamboo)Office products KBR is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, disability, sex, sexual orientation, gender identity or expression, age, national origin, veteran status, genetic information, union status and/or beliefs, or any other characteristic protected by federal, state, or local law.Show more Report"
"https://www.glassdoor.com/job-listing/software-engineer-rocketvox-JV_KO0,17_KE18,27.htm?jl=1008829032777",Alabama,RocketVox,Flexible,not given,,"Engineering — Birmingham, Alabama ABOUT THE JOB  We're looking for mad skills! Are you a high-energy geek? We need more Agile software developers that understand less is more, duties include:  Maintaining our platform source code Documenting that source code Implementing new features Simplifying existing features Testing, testing, testing Did we mention testing? ABOUT YOU Knowlegable C and PHP programmer Understanding of JSON and web-based APIs We love Git, you should too Proficient with Linux based development tools A deep understanding of Linux Experience with n-tier environments Independent worker, team thinker ABOUT US We enable small businesses and entreprenuers with a powerful cloud-based virtual phone system and every day we work hard to make the experience better. Flexible hours Work from home opportunities Profit sharing and bonus programs Full and part-time contract work available Work hard, play hard Interested? jobs@rocketvox.comShow more Report"
"https://www.glassdoor.com/job-listing/software-requirements-engineer-tuskegee-university-JV_KO0,30_KE31,50.htm?jl=1008840661398",Alabama,Tuskegee University,,9,"Ph.D., Master","Position Information Position Title Software Requirements Engineer  Job Summary The Flight and Ground Systems Division within the Space Systems Department at MSFC desires a Senior Software Requirements Development Engineer with an established background in Software Requirements development for real time embedded avionics subsystems to include associated toolsets. The candidate will be proficient in Agile Development Processes as they apply to the development and certification of Software Documentation to include Software Requirements. This position requires a solid understanding of the software development, test, and verification engineering discipline as well as the CMMI 3 level processes involved.   Essential Job Duties Spearhead the creation, review, and development of senior engineer level Software Requirements products to support to the Systems Engineering and Integration Division within the Space Systems Department at MSFC.  This includes technical performance requirements, functional flow decomposition and diagrams, trade studies, functional allocation, interface requirement documents, verification requirement planning, software requirement specifications, verification matrices, reliability and others.  Develop and maintain Software Requirements through extensive inter and intra team communications e.g. Configuration Management, Design, Test, and Software Review Boards.  Perform analyses and trade studies to determine the proper distribution and definition of requirements to meet the competing demands of performance, cost, and schedule.  Maintain proper documentation and records utilizing DOORS. Interact with Design, Test teams, and external vendors to develop and automate products and processes used to create them.   Qualifications (Education, Experience and Specialized Training) Degree in Engineering or related field is required. Degree from an ABET-accredited university is preferred. Typically, educational requirements are the equivalent of a Ph.D., with a minimum 9 years of experience, Masters with at least 13 years of experience, or BS with at least 15 years of experience.   Desired skills and experience: Expertise in in the specification of avionics flight software and associated tools for a launch vehicle system. Ability to review and provide relevant feedback on avionics and software technical products. Broad understanding of Systems and Software Engineering processes such as Agile and Object Oriented Methodologies.   Physical Demands Requires sitting for extended periods of time in meetings with peers, management, and with our client at NASA facilities to discuss technical issues (10%). Requires sitting for extended periods of time at a desk to write reports and perform engineering tasks (40%). Requires ability to use stairs or elevators for access between floors and multiple buildings at NASA and Jacobs facilities (10%).   Skills and Attributes Requires ability to operate a personal computer, a telephone, fax machine, copier, calculator, and other general office equipment (100%). The ability to work independently with minimal supervision, and to make rational decisions, and to exercise good judgment is essential (100%). Grooming and dress must be appropriate for the position and must not impose a safety risk/hazard to the employee or others Requires ability to provide clear, concise, accurate and timely communication, both verbally and in writing (100%). Requires ability to interact professionally with co-workers, management, and client (100%).  Posting Detail Information Posting Number  Will this position required travel? YES  Will this position required night, weekend, and after hour work? YES  Will this positon be supported using grants or contract funding? N/A  Number of Vacancies 1  Desired Start Date  Position End Date (if temporary)  Open Date 05/16/2023  Close Date 12/31/2023  Open Until Filled No  Special Instructions Summary Each applicant, including all current employees, must complete and submit the following documents: Tuskegee University employment application Cover Letter Resume/CV Recommendation letters Copies of unofficial transcripts. Please note that official transcripts(s) will be required upon hire   Quick Link for Internal Postings https://tuskegee.peopleadmin.com/postings/764Show more Report"
