URL,Location,Company,Employment Type,Years of Exp,Education Level,Data
"https://www.glassdoor.com/job-listing/software-engineer-lynker-corporation-JV_IC1127776_KO0,17_KE18,36.htm?jl=1009061002406",Alabama,Lynker Corporation,Flexible,2,BA,"Lynker is supporting the National Oceanic and Atmospheric Administration (NOAA) in providing comprehensive river and flood forecasts and warnings, for use by the public and emergency managers to protect life and property. This critical water intelligence also supports socio-economic decision-making for a sustained and enhanced economy. We are seeking an experienced Software Engineer / Java Developer to work on the team that provides integrated water prediction, forecasting the movement and presence of water throughout the nation in terms of quantity and availability, from the summit to sea, treetop to bedrock, with the appropriate timeliness, resolution, reliability, accuracy, and quantified uncertainty required to inform risk-based water resource management decisions. The ideal candidate will have extensive experience in developing high-performance, scalable and reliable applications using Java technologies. The Java Developer will work closely with the development team to design, develop, test and maintain software applications. The role will require excellent problem-solving skills, attention to detail, and the ability to work collaboratively in a team environment.   Duties of the Software Engineer / Java Developer will include the Following: Design, develop and maintain software applications using Java, C# and Python. Designs and codes software components, units, and modules that meet product specifications and development schedules. Tests and debugs assigned components and units, Participated in large system and subsystem planning. Write clean, maintainable and efficient code that meets software standards and guidelines. Participate in code reviews and provide constructive feedback to improve code quality. Mentor and train junior team members Assist in ""Research to Operations "" efforts, deploying the latest science in water prediction into a reliable operational environment. Assist computational scientists in bridging the gap between applied research and software engineering; supporting mathematical modeling, numerical analysis, algorithm development, analysis, validation, and visualization of results.  The Software Engineer / Java Developer selected should have the Following: Skilled at utilizing: GitHub, Docker, and Automation scripts Beneficial if skilled at utilizing: AWS environments, Community Development Languages: Java, Python. Experience with C#, and .NET is a plus Strong knowledge of Core Java, Spring Framework, Hibernate and Web Services (SOAP and REST) Experience with JavaScript, HTML and CSS is a plus Excellent problem-solving skills and attention to detail 2+ years of Unit testing and capable of developing test units Strong experience developing in a Linux/Unix environment Experience with Agile development methodologies is preferred  The Ideal Software Engineer / Java Developer will have the Following: 3 to 5 years of software engineering experience BS/BA in computer science or similar Analyzing development requirements Conduct application design Create and present design documents for review About Lynker Lynker is a growing, employee owned, small business, specializing in professional, scientific and technical services. Our continually expanding team combines scientific expertise with mature, results-driven processes and tools to achieve technically sound, cost effective solutions in hydrology/water sciences, geospatial analysis, information technology, resource management, conservation, and management and business process improvement. We focus on putting the right people in the right place to be effective. And having the right people is critical for success. Our streamlined organization enables and empowers our talented professionals to tackle our customers' scientific and technical priorities creatively and effectively. Lynker offers a team-oriented work environment, and the opportunity to work in a culture of exceptionally skilled and diverse professionals who embrace sound science and creative solutions. Lynker's benefits include the following: Comprehensive healthcare for the employee at no monthly cost Healthcare benefit covers medical, prescription drug, dental, and vision Personal Time Off (PTO) Policy plus paid holidays Highly competitive compensation plan regularly calibrated against industry and location benchmarks 401(k) retirement plan with company-matching Employee Stock Ownership Plan (ESOP) we're all company owners! Flexible spending accounts Employee assistance program (EAP) Short- and long-term disability insurance Life and accident insurance Tuition assistance/Training/Workforce improvement reimbursement per year Spot bonuses for exceptional performance Annual Employee Recognition Awards with bonuses Employee Referral Program Free centralized, self-directed Learning Management System to learn at your own pace Personalized career growth plans for every employee Lynker is an E-Verify employer. Lynker is proud to be an Equal Opportunity Employer and encourages women, minorities, individuals with disabilities and veterans to apply."
"https://www.glassdoor.com/job-listing/database-developer-lockheed-martin-JV_IC1127653_KO0,18_KE19,34.htm?jl=1009097333467",Alabama,Lockheed Martin,Fulltime,0,,"Database developer to support front end systems (as needed by developers across the organization, in support of web services, third party, or internal development needs) to the exclusion of reporting needs by other departments. Developed code includes but is not limited to PL/SQL in the form of Triggers, Procedures, Functions, & Materialized Views. Generates custom driven applications for intra-department use for business users in a rapid application development platform (primarily APEX). Responsible for functional testing and deployment of code through the development life cycle. Works with end-users to obtain business requirements. Responsible for developing, testing, improving, and maintaining new and existing processes to help users retrieve data effectively. Collaborates with administrators and business users to provide technical support and identify new requirements.  Responsibilities  Responsibilities: Design stable, reliable and effective database processes. Solve database usage issues and malfunctions. Gather user requirements and identify new features. Provide data management support to users. Ensure all database programs meet company and performance requirements. Research and suggest new database products, services, and protocols. Requirements and skills In-depth understanding of data management (e.g. permissions, security, and monitoring) Excellent analytical and organization skills An ability to understand front-end user requirements and a problem-solving attitude Excellent verbal and written communication skills Assumes responsibility for related duties as required or assigned. Stays informed regarding current computer technologies and relational database management systems with related business trends and developments. Consults with respective IT management in analyzing business functions and management needs and seeks new and more effective solutions. Seeks out new systems and software that reduces processing time and/or provides better information availability and decision-making capability. Job Type: Full-time Pay: From $115,000-128,000 yearly Expected hours: 40 per week Benefits: Dental insurance Health insurance Paid time off Vision insurance Paid time off (PTO) Various health insurance options & wellness plans Required Knowledge  Considerable knowledge of on-line and design of computer applications. Require Experience  One to three years of database development/administration experience. Skills/Abilities  Strong creative and analytical thinking skills. Well organized with strong project management skills. Good interpersonal and supervisory abilities. Ability to train and provide aid others."
"https://www.glassdoor.com/job-listing/associate-controls-software-engineer-pa-solutions-JV_IC1127428_KO0,36_KE37,49.htm?jl=1009082923664",Alabama,PA Solutions,Flexible,not given,,"Job Description Required Duties: The candidate must be able to work in a professional engineering team-based environment. Engineering teams are responsible for the design and integration of control systems for customer applications and processes. Duties may include and are not limited to PLC and HMI programming, network design, system commissioning, system support, internal/external training, and technical consultation. Areas of focus are controls standardization. Candidate Responsibilities / Must also possess the following traits: Logical thinker & problem solver Organized & detail oriented Strong verbal and written communication skills Self-motivated with “can do” mindset Strong leadership skills Team player with emphasis on team development Innovative regarding new processes and development aids Budget and deadline aware Must be willing to travel up to 70% Must be willing to work long hours on various shift models Specific Responsibilities: The following lists are general responsibilities that may vary from customer to customer. Developing standardize code & development tools, including: Creating PLC/HMI/Diagnostic Libraries (AOIs, FBs, UDT, Faceplates, etc.) Creating Quality Check Tools – used to validate standards were properly executed Creating Process for Standards deployment including input/outputs of deliverables and utilizing check-in/check-out and sign-off procedures to ensure Quality and Timing Milestones are met Secondary: Participate in Design Reviews and support customer meetings proactively Train team members on project standards as applicable Plan to execute work within budget, with exceptional quality (FTR), and on time Track and report metrics as required Forecast time/resources to complete remaining work Participate in continuous improvement initiatives and champion outcomes of the initiatives. Supervise activities of functionally assigned personnel, applying knowledge of automation concepts and procedures and production area knowledge Execute, supervise, and verify all works aligns to customer specifications and expectations. Apply special knowledge of automation, controls engineering, and robotics where applicable Travel to customer sites as necessary for the betterment of assigned team or to personally deliver optimal solutions Additional Information Technical Skills: PLC Programming Rockwell – Studio5000, RSLogix 5 Siemens – TIA Portal V15+, Step 7 HMI Design: Rockwell – RS/FT View ME/SE Siemens – TIA Portal Advanced, WinCC Flexible/SCADA Computer Programming: Experience in one or more of the following: Visual Basic, C++, C#, Java, Python, etc. General Networking - Ethernet troubleshooting and design of various hardware types and configurations Network Address Translation VLANs Various Network Topologies (Star, Linear, Ring…) Business Software - Produce documentation, calculations, and presentations Microsoft Office: Hardware Design: Understand electrical, pneumatic and water schematics and complete the integration of industrial automation systems Education and Experience: Bachelor’s degree in a controls related field (Electrical Engineering, Computer Engineering, Computer Science or equivalent) One to three plus years of applicable experience in an industrial environment that includes design, debug, startup, and production-readying of industrial controls equipment. Must have knowledge of multiple customer platforms. Experience must include complete knowledge of full project lifecycle HSE All employees have the responsibility to work in a safe manner and report any health, safety or environmental concern to their manager or supervisor in a timely manner. Employee responsibilities for Health, Safety and Environment include: Work in compliance with divisional health, safety and environmental procedures Refrain from removing or altering safety devices or guarding unless hazardous energies are controlled through lockout-tagout methods Report any unsafe conditions or unsafe acts Report defect in any equipment or protective device Ensure that the required protective equipment is used for the assigned tasks Attend all required health, safety and environmental training Report any accidents/incidents to supervisor Assist in investigating accidents/incidents Refrain from engaging in any prank, contest, feat of strength, unnecessary running or rough and boisterous conduct Join the Winning Team at PA Solutions, Inc. (a global division of ATS Automation). We help exceptional customers automate their manufacturing as Tooling System Integrators. We work with Global OEM's/Tier suppliers supporting transportation and aerospace industries. Take your place among the best in the business and grow your career with PA Solutions, Inc. Join an environment where a passion for innovation is combined with an uncompromised commitment to quality. PA Solutions, Inc. offers a superior benefits package designed with you in mind! If you would like to automate your future, check us out and be a part of our unprecedented growth! All qualified applicants will receive consideration for employment without regard to race, color, religion or belief, national, social or ethnic origin, sex (including pregnancy), age, physical, mental or sensory disability, HIV status, sexual orientation, gender identity and/or expression, marital, civil union or domestic partnership status, past or present military service, family medical history or genetic information, family or parental status, or any other status protected by the laws or regulations."
"https://www.glassdoor.com/job-listing/vision-and-perception-software-engineer-concordia-technologies-inc-JV_IC1127653_KO0,39_KE40,66.htm?jl=1009080946231",Alabama,Concordia Technologies Inc.,Fulltime,3,"Ph.D., Master, Bachelor's degree","Concordia Technologies is seeking a talented and versatile Robotics Software Engineers to join our team. You'll be at the forefront of developing innovative software solutions for next-generation robots and drones, shaping the future of intelligent automation.Responsibilities:Apply computer vision techniques for image recognition and object tracking.Develop algorithms for object detection, tracking, and pose estimation using monocular cameras.Implement algorithms for navigation, obstacle avoidance, perception, and decision-making.Integrate computer vision algorithms with control systems for real-time feedback.Design and execute hardware-in-the-loop (HIL) testing for validating software performance.Optimize software for efficient performance on ARM and NVIDIA platforms.Implement efficient algorithms for systems on drones and mobile robots.Leverage GPU capabilities for parallel processing and machine learning tasksCollaborate with hardware engineers, mechanical engineers, and other software engineers to ensure efficient integration of software and hardware.Qualifications:Only U.S. citizen with the ability to obtain a security clearance will be consider.One of the following:- Bachelor's degree in Computer Science, Robotics, or a related field with 3+ years of relevant experience in the robotics/drone industry.- Master's degree or Ph.D. in Robotics, Control Systems, Computer Vision, or relevant field with experience in applying your knowledge to real-world robotic or drone systems.3+ years of experience developing software for systems, especially autonomous platforms.Experience with computer vision libraries and image processing algorithms.Excellent problem-solving skills and a hands-on approach to engineering.Strong communication and collaboration skills.Bonus:Experience with NVIDIA Jetson platform programming and libraries like CUDA, TensorRT, and DeepStreamExperience with optical tracking systems and sensor fusion algorithms.Familiarity with machine learning and artificial intelligence techniques for on-device deployment on embedded platforms.Experience with drone (UAV) software development and flight control systems.Experience with robot software frameworks (e.g., ROS, ROS2, PX4) and robotics simulation platforms such as GazeboWhat we offer:The opportunity to work on cutting-edge robotics and drone projects with real-world impact.A collaborative and fast-paced work environment with passionate engineers.Competitive salary and benefits package.Continuous learning and growth opportunities.If you're ready to take your career to the next level and become a pioneer in the world of robotics, we encourage you to apply!Job Type: Full-timePay: $85,000.00 - $165,000.00 per yearBenefits:401(k)401(k) 5% MatchBereavement leaveDental insuranceDependent health insurance coverageDisability insuranceFamily leaveHealth insuranceLife insuranceMilitary leavePaid holidaysPaid jury dutyPaid time offParental leaveRetirement planTuition reimbursementVision insuranceCompensation package:Weekly payExperience level:3 yearsSchedule:8 hour shiftMonday to FridayAbility to Relocate:Huntsville, AL 35805: Relocate before starting work (Required)Work Location: In person"
"https://www.glassdoor.com/job-listing/senior-software-engineer-home-franchise-concepts-JV_IC1127429_KO0,24_KE25,48.htm?jl=1009102104420",Alabama,Home Franchise Concepts,Hybrid,6,,"About the Company  Home Franchise Concepts is one of the largest franchising systems in the home improvement goods and services space. The Company’s brands: Budget Blinds, Tailored Living, Premier Garage, AdvantaClean, Kitchen TuneUp, Bath Tuneup, Two Maids, Aussie Pet Mobile and Concrete Craft are consistently rated at the top of their categories and supported by more than 3,500 franchise territories in the U.S., Canada and Mexico.  Home Franchise Concepts is a subsidiary of JM Family Enterprises, a family-owned, professionally managed diversified automotive company. To diversify their portfolio, JM Family acquired Home Franchise Concepts in 2019 as their first non-automotive acquisition. The Company fit JM Family’s key investment criteria: asset-light with strong free cash flow characteristics and a track record of growth in an industry with long-term tailwinds. Since the acquisition, the Company has doubled the number of brands under management and is committed to continued, rapid profitable growth.  A few of the Company’s many Accolades and Awards  Entrepreneur’s Franchise 500 Entrepreneur’s Franchise 500 Best in Category Entrepreneur’s Top Low-Cost Franchise Entrepreneur’s Top New & Emerging Franchises Entrepreneur’s Top Home-based Franchises Entrepreneur’s Top 100 Global Franchises   Home Franchise Concepts is looking for a Senior Software Engineer to drive development of our franchisee and customer-facing software systems, apps, and websites, to help deliver on the promise of great service in the home services industry. Experience with full-stack development technologies, database systems and operating practices and principles will be critical to success. Our candidate’s success will also be based on an ability to understand complex problems, conceptualize effective solutions, and communicate effectively at all levels.   Essential Job Functions:  Deliver ongoing feature development and maintenance of operator and customer-facing systems Assist with applying frameworks and practices like Agile, DevOps, code reviews, and testing best practices Provide effort estimation and task decomposition for roadmap and backlog development tasks Work closely with business teams and IT resources to enable new business solutions through technology systems Develop software architectural specifications that will deliver efficient, scalable, and reliable business solutions Design and develop software applications, including coding, debugging, testing, and troubleshooting Comprehend and develop against complex technical and business concepts Design, develop, implement, and maintain builds, scripts, installation procedures, and source control Design, develop, manage, and maintain relational databases in PostgreSQL and MS SQL Server Manage database backups, capacity planning, performance tuning, and user access Provide guidance and mentorship for our IT team, and direct vendors and vendor resources Seek out and identify areas for improvement for the team and technology  Analyze application performance in a variety of environments, design and implement optimizations   Skill Requirements:  Proficient in multiple software development languages including, Python, Bootstrap, Django, React, React Native, Next. JS, Docker, and the like Previous experience leading software development teams using agile methodologies Experienced with modern continuous integration practices   Qualifications:  6 years experience in development teams and environments Strong business, analytical, and problem solving skills Efficient and effective documentation skills Fundamental analytical and conceptual thinking skills Comfortable expressing ideas, plans, and concepts in front of leadership, team members, and small or large groups of franchisee owners  #LI-Hybrid  #HP2023  To perform this job successfully, an individual must be able to perform each essential job function satisfactorily. The requirements listed above are representative of the knowledge, skill, and/or ability required. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions."
"https://www.glassdoor.com/job-listing/software-application-developer-offset-strategic-services-llc-JV_IC1127653_KO0,30_KE31,60.htm?jl=1009102074727",Alabama,"Offset Strategic Services, LLC",Fulltime,4,MA,"OSS is a Service Disabled Veteran Owned Small Business headquartered in Huntsville, AL. We are focused on ""Making a Difference"" in the lives of our Department of Defense Customers, Communities, and Employees. Our greatest strength is our people. We expect competence and character and look for uniquely skilled and passionate individuals bound by a collective vision to bring their best to our mission. OSS believes in taking great care of our employees, evidenced by our exemplary benefits package: OSS covers 75% of the monthly insurance cost towards employee Health Insurance, we offer multiple Principal product options, and we have a fantastic 401k plan match with eligibility to start immediately upon hire. If you are interested in an opportunity to join a great mission, supporting awesome customers with a growing company, please reach out to us to learn more!OSS is seeking a talented software application developer that is excited about learning new technologies, and is both a team player and capable of leading full lifecycle application development efforts. The initial focus will be implementing enhancements to an existing application utilizing C#, and we anticipate on-going new requirements and new development opportunities for this position going forward. This is position currently allows for 2 days/week telework and 3 days/week on-site for one of our valued government customers. You must have excellent communication and documentation skills, and thrive in a fast-paced environment. Our primary objective is to provide our customers with outstanding support and dedication to help them fulfill their mission.Requirements:4+ years' experience developing applications utilizing C# or C++Bachelors Degree in Computer Science, Management Information Systems, or related fieldAbility to attain Secret Security Clearance (required before starting)Skilled in user interface development and data visualizationSelf-starter that looks for the next priority task to work once the task at hand is accomplishedAbility to keep stakeholders informed of project timelines and changesExcellent organizational, time-management, and verbal/written communication skillsEnjoys and excels working in a team environmentPreferred:CompTIA Security+ certification (or equivalent)Experience working with NI LabView and/or MATLABExperience in translating informal customer requirements into technical requirements, to include business process mapping, interface design, business rules, and database design.Advanced proficiency in Microsoft ExcelSecurity Clearance is required - therefore, only US citizens can be considered.Offset Strategic Services, Inc. is an Equal Opportunity employer. We prohibit discrimination and harassment of any type. All applicants will be considered for employment without regard to race, color, age, religion, sex, sexual orientation, genetics, gender identity, national origin, protected veteran or disability status or any other characteristic protected by federal, state or local laws. This policy applies to all terms and conditions of employment, including recruitment, hiring, placement, promotion, termination, layoff, recall, transfer, and compensation. We are committed to providing access, equal opportunity and reasonable accommodation for individuals with disabilities. To request a reasonable accommodation, please email us from our website contact link.ExperienceRequired4 or more years of experienceSkillsPreferredC++BehaviorsPreferredDetail Oriented: Capable of carrying out a given task with all details necessary to get the task done wellTeam Player: Works well as a member of a groupEnthusiastic: Shows intense and eager enjoyment and interestEqual Opportunity Employer/Protected Veterans/Individuals with DisabilitiesThe contractor will not discharge or in any other manner discriminate against employees or applicants because they have inquired about, discussed, or disclosed their own pay or the pay of another employee or applicant. However, employees who have access to the compensation information of other employees or applicants as a part of their essential job functions cannot disclose the pay of other employees or applicants to individuals who do not otherwise have access to compensation information, unless the disclosure is (a) in response to a formal complaint or charge, (b) in furtherance of an investigation, proceeding, hearing, or action, including an investigation conducted by the employer, or (c) consistent with the contractor’s legal duty to furnish information. 41 CFR 60-1.35(c)Job Type: Full-time"
"https://www.glassdoor.com/job-listing/software-developer-ii-ent-university-of-alabama-at-birmingham-JV_IC1127429_KO0,25_KE26,61.htm?jl=1009104949685",Alabama,University of Alabama at Birmingham,Hybrid,not given,Bachelor's degree,"Description FOR USE BY IT AND HSIS ONLY: The University of Alabama at Birmingham (UAB) seeks a SOFTWARE DEVELOPER II-ENT to develop, code, test, and debug new software or enhancements to existing software for their party customers. To work with technical staff to understand problems with software and resolve them. To resolve customer complaints with software and responds to suggestions for improvements and enhancements from third party customers. To assist in development of software user manuals. To demonstrates software to customers. This position will commit to fostering an environment of heightened security following Information Technology Security Policies and participating in security training, such as Health Insurance Portability & Accountability Act (HIPAA) and Family Education Rights and Privacy Act (FERPA), on an annual basis.  Responsibilities for this position include, but are not limited to the following: Develop C# .NET applications Support vendor applications Create and maintain PBRS reports Additional adhoc Research Support projects  (Annual Salary: $67,070 - $108,990)  Qualifications Bachelor's degree in Information Systems or a related field and two (2) years of related experience required. Work experience may substitute for education requirement. In general, three (3) years of work experience or training in the field is considered as equivalent to one (1) year of college.  Preferred skills: C# Broad troubleshooting skills SQL scripting skills Advanced development experience Strong communication skills Team player and self starter  Primary Location: University Job Category: Information Technology Organization: 191401000 Enterprise Applications Employee Status: Regular Shift: Day/1st Shift Work Arrangement (final schedule to be determined by the department/hiring manager): Hybrid Eligible"
"https://www.glassdoor.com/job-listing/software-developer-motion-JV_IC1127429_KO0,18_KE19,25.htm?jl=1009112913688",Alabama,Motion,,not given,MA,"SUMMARY The Software Developer develops information systems by designing, developing, and installing software solutions. This position improves operations by conducting systems analysis and recommending changes in policies and procedures. JOB DUTIES Designs and constructs moderately complex interfaces between ERP and legacy systems. Uses back-end programming languages, as well as front-end script languages to optimize performance, scalability, and security. Codes programming logic for new or existing solutions software or applications in accordance to design specifications put in place by senior software development staff and leadership. Handles installation, configuration, development, workflow design, monitoring, and/or upgrade of assigned software products. Monitors quality and performance of applications through testing and maintenance. Maintains up-to-date records of issues with existing code. Suggests viable solutions to resolve issues with existing software. Performs other assigned duties.  EDUCATION & EXPERIENCE Typically requires a bachelor’s degree in computer science, software engineering, or a related field Three (3) to five (5) years of back-end programing languages (ASP Java, Perl, C++, etc.) and front-end scripting languages (HTML5, JavaScript, CSS) or an equivalent combination.  KNOWLEDGE, SKILLS, ABILITIES Manages multiple tasks simultaneously while meeting deadlines. Possess the latest knowledge on new technology and computer systems. Communicates complex procedures to other colleagues. Understands the latest trends and their role in a commercial environment. Pays close attention to detail and desires to probe further into data.  PHYSICAL DEMANDS: LICENSES & CERTIFICATIONS: None required.  SUPERVISORY RESPONSIBILITY: No Supervisory Responsibility  BUDGET RESPONSIBILITY: No  COMPANY INFORMATION: Motion Industries offers an excellent benefits package which includes options for healthcare coverage, 401(k), tuition reimbursement, vacation, sick, and holiday pay. Not the right fit? Let us know you're interested in a future opportunity by joining our Talent Community on jobs.genpt.com or create an account to set up email alerts as new job postings become available that meet your interest! GPC conducts its business without regard to sex, race, creed, color, religion, marital status, national origin, citizenship status, age, pregnancy, sexual orientation, gender identity or expression, genetic information, disability, military status, status as a veteran, or any other protected characteristic. GPC's policy is to recruit, hire, train, promote, assign, transfer and terminate employees based on their own ability, achievement, experience and conduct and other legitimate business reasons."
"https://www.glassdoor.com/job-listing/entry-level-c-unix-developer-gainwell-technologies-llc-JV_KO0,28_KE29,54.htm?jl=1009055139152",Alabama,Gainwell Technologies LLC,"Fulltime, Flexible, Remote",not given,BA,"Be part of a team that unleashes the power of leading-edge technologies to help improve the health and well-being of those most vulnerable in our country and communities. Working at Gainwell carries its rewards. You’ll have an incredible opportunity to grow your career in a company that values work flexibility, learning, and career development. You’ll add to your technical credentials and certifications while enjoying a generous, flexible vacation policy and educational assistance. We also have comprehensive leadership and technical development academies to help build your skills and capabilities. Summary As an Entry Level C/UNIX Developer at Gainwell, you can contribute your skills as we harness the power of technology to help our clients improve the health and well-being of the members they serve — a community’s most vulnerable. Connect your passion with purpose, teaming with people who thrive on finding innovative solutions to some of healthcare’s biggest challenges. Here are the details on this position. Your role in our mission Innovation begins with design and leads to solutions that help our clients deliver better health and human services outcomes. In this position you will: Support application development of Medicaid Payer Systems including design, development, and testing. Able to create highly complex design documents and translate them into component-level designs to accelerate development. Develops strategy, design and data gathering approaches. Leads development team efforts to provide flexible reusable components to increase cost effectiveness. Analyzes, designs, and reviews design of applications and suites of applications to ensure that customer specifications are satisfied. Utilizes experience in development methodologies, coding documentation, testing methodology and industry standards to define and develop project requirements, functional specifications, and detailed design of application solutions for clients. Participates in code reviews Develops and executes test plans for Unit Testing and Performance Testing Applies Gainwell and 3rd party technologies to software solutions of moderate to advanced complexity. Follows the defined systems development life cycle processes and local procedures What we're looking for 0-3 Years - Programming with C (Pro C; C++) language 0-3 Years – Unix/Linux 0-3 Years - SQL experience and basic understanding of Oracle and/or other databases 0-3 Years - Documenting and executing unit test cases What you should expect in this role Opportunities to travel through your work (0-10%) Fully remote opportunity with the option to work anywhere within the United States Competency1 Understanding of modern software design and development methodologies Understanding of testing tools and unit test scripting and testing methodologies. Understanding of quality and security standards. Strong written and verbal communication skills, able to work with and support remote workers Able to communicate design and function internally and with external clients Self-motivated problem solver who actively participates in solution development. Follows the defined systems development life cycle processes and local procedures Competency2 Ability to work with Technical Team, BAs, and PMs to understand the big picture of the project as well as understand the requirements and how we are delivering to them Ability to handle multiple tasks simultaneously and switch between tasks quickly Ability to work independently and as part of a team The pay range for this position is $43,500.00 - $62,200.00 per year, however, the base pay offered may vary depending on geographic region, internal equity, job-related knowledge, skills, and experience among other factors. Put your passion to work at Gainwell. You’ll have the opportunity to grow your career in a company that values work flexibility, learning, and career development. All salaried, full-time candidates are eligible for our generous, flexible vacation policy, a 401(k) employer match, comprehensive health benefits, and educational assistance. We also have a variety of leadership and technical development academies to help build your skills and capabilities. We believe nothing is impossible when you bring together people who care deeply about making healthcare work better for everyone. Build your career with Gainwell, an industry leader. You’ll be joining a company where collaboration, innovation, and inclusion fuel our growth. Learn more about Gainwell at our company website and visit our Careers site for all available job role openings. Gainwell Technologies is committed to a diverse, equitable, and inclusive workplace. We are proud to be an Equal Opportunity Employer, where all qualified applicants will receive consideration for employment without regard to race, religion, color, national origin, gender (including pregnancy, childbirth, or related medical condition), sexual orientation, gender identity, gender expression, age, status as a protected veteran, status as an individual with a disability, or other applicable legally protected characteristics. We celebrate diversity and are dedicated to creating an inclusive environment for all employees."
"https://www.glassdoor.com/job-listing/computer-programmer-jacksonville-state-university-JV_IC1127406_KO0,19_KE20,49.htm?jl=1009028468388",Alabama,Jacksonville State University,"Fulltime, Flexible",not given,,"Job no: 496699 Work type: Full Time Location: Jacksonville (Main Campus) Categories: Staff  Department:  Enterprise Information Systems  Normal Work Schedule:  8:00 am – 4:30 pm Monday-Friday, some evenings and weekends required  Anticipated Start Date:  February 1, 2024  Salary: $45,553.00 - $56,650.00  Job Summary:  The Computer Programmer develops applications, SQL queries, PL/SQL program units and reports, and the integration of such structures with existing stored RDBMS packages, procedures and functions. Provides University-wide support for reporting and maintaining of student, financial aid, human resources, financial, and prospective student data within the existing stored RDBMS and other supporting systems. The Computer Programmer participates in the systems design process, and accepts assigned responsibility for projects, which may include maintenance, major modifications or development of systems based on user requirements.  Duties and Responsibilities:  Complies with request for programming services by formulating, in conjunction with the requesting user and a systems analyst, a general plan for the request. Provides for the maintainability of computer programs by creating program documentation and run instructions. Promotes the uniformity of the programming effort by contributing to and adhering to the department’s standard and guidelines. Maintains competency and professional currency through self-directed professional reading, developing professional contacts with colleagues, attending professional development courses, and attending training and/or courses required by the Director. Does minor editing and grammar correction, and ensures uniformity of style. Extracts data from a relational database such as Oracle for reporting, statistics, and other manipulation. Provides 24/7 technical support for applications and services including Banner and Argos. Supports the Banner workflow. Manages/modifies Tapeload processes in Banner such as ACT/AP/EPP Test Uploads and the associated data layout for electronic score reports. Writes queries when needed. Speaks and listens to others, both in person and over the telephone. Performs other job duties as assigned.  Required Minimum Qualifications:  Bachelor’s degree in Computer Science or related field or Experience using database software, particularly Oracle and SQL Server  Required Documents:  Cover Letter Resume Unofficial Transcripts (official transcripts required upon hire)  Employee Benefits:  JSU strives to provide great quality of life to our employees through an attractive, competitive benefits package for our full-time faculty and staff. These benefits enhance your salary as a JSU employee and are part of your total compensation package. Benefits include:  Retirement Plans Alabama Teacher’s Retirement System (TRS) RSA-1 Deferred Compensation 403-B Retirement Annuity (TIAA) Health Insurance Medical (PEEHIP) Optional plans: vision, dental, flexible spending plan, dependent care, cancer and hospital indemnity Long-term disability and life insurance Tuition assistance Paid and unpaid leave Employee Assistance Program Prescription assistance  For additional information regarding benefits, please visit our website.  Clery Notice: In compliance with the Jeanne Clery Disclosure of Campus Security Policy and Crime Statistics Act, https://www.clerycenter.org/the-clery-act the Jacksonville State University Police provide information on crimes statistics, crime prevention, law enforcement, crime reporting, and other related issues for the past three calendar years. The JSU Annual Campus Security and Fire Report is available online at: http://jsu.edu/police/docs/CleryAnnualReport.pdf  Equal Employment Opportunity: JSU is an Equal Employment, Equal Opportunity, and Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, age, genetic information, national origin, disability status, protected veteran status, or any other characteristic protected by law.  Advertised: Dec 13 2023 Central Standard Time Applications close: Back to search results Apply now Refer a friend"
