URL,Location,Company,Employment Type,Years of Exp,Education Level,Data
"https://www.glassdoor.com/job-listing/software-engineer-kbr-JV_IC1127653_KO0,17_KE18,21.htm?jl=1009006254167",Alabama,KBR,,5,BA,"Title: Software Engineer Join the 28,000-strong, global KBR Team in delivering technology solutions that help our customers accomplish their most critical missions and objectives. KBR is a Great Places to Work certified company offering fulfilling careers, an exceptional employee experience, and compelling, competitive rewards. Our culture is driven by collaboration, transparency, mutual respect, and shared purpose. KBR is seeking a Software Engineer familiar with DoD aircraft systems and agile development methods. This candidate will provide support to a variety of roles including SOCOM mission planning and aircraft/avionics software development, testing, and integration. In this role, you will be working directly with our clients using open frameworks such as Future Airborne Capability Environment (FACE) to solve complex technical challenges. As part of a team, you will use analytical and problem-solving skills to help our clients meet long-term process digitization goals, creating a collaborative digital environment that enables readiness, affordability, and innovation to support our nation’s warfighters. ESSENTIAL DUTIES & RESPONSIBILITIES Support all phases of the software engineering life cycle Responsible for Well-designed, testable, efficient software code development per established DOD standards and integration of software components into existing systems Troubleshoot/debug/enhance existing systems and support software post-deployment. Work with team members across a variety of functional disciplines to develop integrated solutions BASIC QUALIFICATIONS: Bachelor’s Degree in STEM with a minimum of 5 years of related experience (advanced degrees may be applicable in lieu of experience) Experience analyzing system requirements, architecture/design, and/or interfaces in order to develop software to meet those requirements DoD Clearance Requirement: Active Secret DESIRED QUALIFICATIONS: Ability to work within Agile development teams Experience with C++, C#, Java Experience with TFS, Azure DevOps, Git, Jira Experience with JavaScript, Typescript, CSS, NodeJS, Python Experience with Linux, Windows, and Real-Time Operating Systems Knowledge of FACE Knowledge of databus architectures such as MIL-STD-1553, ARINC 429, RS422 KBR is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, disability, sex, sexual orientation, gender identity or expression, age, national origin, veteran status, genetic information, union status and/or beliefs, or any other characteristic protected by federal, state, or local law."
"https://www.glassdoor.com/job-listing/software-simulation-engineer-applied-analytical-solutions-JV_IC1127653_KO0,28_KE29,57.htm?jl=1006238605365",Alabama,Applied Analytical Solutions,,2,,"Software Development  AASI is seeking Software Development/Software Engineering professionals for challenging Modeling and Simulation positions. Successful candidates will be self-starters and able to succeed with little supervision. In addition to the qualifications listed below the ability to provide verbal and written communications in a clear and concise manner is essential. You must also be a team player with the ability to interact professionally with customers, co-workers, and AASI management.  Desired Skills & Experience  Experience with C#, C++, C Experience with HTML. JavaScript, CSS Experience with Qt Experience with .NET using Visual Studio Experience with Visual Basic Programming Experience with both Linux and Windows Operating Systems Bachelor’s Degree in Computer Science, Engineering, Mathematics or other technical discipline 2+ years of experience in Programming or Software Engineering with an Emphasis in DoD programs. Ability to obtain a Security Clearance"
"https://www.glassdoor.com/job-listing/software-engineer-camgian-JV_IC1127776_KO0,17_KE18,25.htm?jl=1009068912898",Alabama,Camgian,,5,Master,"Camgian is looking to expand its development organization with the addition of an entry-level Software Engineer. In this role, you will contribute to the development of software frameworks and applications through architecture, design, implementation, testing and documentation while supporting various tasks and activities within the team. Teamwork, flexibility, and willingness to continuously learn new tools & technologies are critical requirements for this position.  Qualifications Bachelor?s degree in Computer Science or Computer Engineering Proficiency in Java, JavaScript, Python, SQL, Linux Proficiency in MS Office Suite 0 - 5 years of experience in software development United States Citizenship  Desired Qualifications Master?s degree in Computer Science or Computer Engineering C/C++ programming skills UI design and development skills Backend development skills Knowledge of Data frameworks Familiarity in DevOps Tools (Jira, Git, Jenkins) Familiarity with Secure Communications and Message Delivery Tools  Duties / Responsibilities Develop software applications to meet customer/product requirements ensuring high quality through unit, functional, integration, and regression testing Develop software in an agile manner using agile tools for code check-in, issue tracking, code builds and deployments Document architecture, design, test plan and user guide Participate in design reviews and present your work Track milestones and releases ensuring schedule and budget are met Assist with deployment of software applications to production Contribute to continuous process and productivity improvements in the team Engage in professional development activities to enhance your skillset  Exceptional work ethic, willingness to learn, tenacity not to quit, aptitude to surpass, and strong desire to work in a fast-paced environment are necessary for success. Collaboration and cross pollination with other teams will be frequent, thus communication, openness, and willingness to share both success and failure is a must. We are a team-centric organization, there are no individuals, we win and lose together.  Camgian offers a competitive salary, fun work environment, fringe benefits, and an equity opportunity.  Camgian Culture and Core Value Traits Ability to work as part of a team while maintaining independent thinking Self-driven and self-starter in addition to excellent communication skills Thinking outside the box and an aptitude for innovation and problem solving"
"https://www.glassdoor.com/job-listing/developer-sap-JV_IC1127429_KO0,9_KE10,13.htm?jl=1009115709572",Alabama,SAP,"Fulltime, Permanent",5,"Master, Bachelor's degree","Requisition ID: 383822 Work Area: Software-Design and Development Expected Travel: 0% Career Status: Professional Employment Type: Regular Full Time Career Level: T2 Additional Locations:  ORIGINAL POSTING DATE: November 10, 2023 Location: Newtown Square, PA Purpose and Objective: Callidus Software, Inc. seeks a Developer at our Newtown Square, PA location responsible for development focusing on design, coding, testing, and quality assurance of specific product features in a development team. Expectations and Tasks: Analyze and solve issues in existing and new code. Responsible for the design, implementation, and maintenance of modules or product features. Provide application implementation services typically within the boundaries of specifications and project plans. Design activities include requirements analysis and design documentation. Implementation activities include implementation, testing, and integration. Maintenance activities include error analysis and removal. Extend, modify, or adapt existing designs. May also be involved in the development of new (sub-)systems. Demonstrate full responsibility for accepted tasks and demonstrate a high level of quality, speed, reliability and efficiency. Work together with others and share expertise to ensure product success. Enhance skills beyond own core functional focus and works on other tasks for the benefit of the team. Utilize advanced product knowledge and share expertise within the team. Education and Qualifications/Skills and Competencies: Bachelor's degree or foreign equivalent in Computer Science, Engineering, Mathematics or a related field and 5 years of experience in the job offered or a related occupation. The Company will also accept a Master’s degree or foreign equivalent in Computer Science, Engineering, Mathematics or a related field and 2 years of experience in the job offered or a related occupation. Work Experience: Experience must involve 1 year in the following: Programming using Java, Java Database Connectivity (JDBC), and SQL;Web technologies including HTML, CSS, JavaScript, and jQuery;REST API Programming;Test Driven Development using JUNIT;Software methodologies including Agile Development;Software builds and operations using Tomcat, Jenkins, and Kubernetes; andApplication development using software design patterns. Travel: N/A. Telecommuting permitted. This position is eligible for the Employee Referral Program subject to the eligibility criteria outlined in the SAP Internal Employee Referral Policy. Internal use only: reference code lhrs4262 SAP:SAIL Compensation Range Transparency: The annual base salary for this position is $140,046. SAP believes the value of pay transparency contributes towards an honest and supportive culture and is a signiﬁcant step toward demonstrating SAP’s commitment to pay equity. SAP provides the annualized compensation range inclusive of base salary and variable incentive target for the career level applicable to the posted role. The targeted combined range for this position is $140,046 to $156,700. The actual amount to be oﬀered to the successful candidate will be within that range, dependent upon the key aspects of each case which may include education, skills, experience, scope of the role, location, etc. as determined through the selection process. Any SAP variable incentive includes a targeted dollar amount and any actual payout amount is dependent on company and personal performance. Please reference this link for a summary of SAP beneﬁts and eligibility requirements: SAP North America Benefits. SAP'S DIVERSITY COMMITMENT  To harness the power of innovation, SAP invests in the development of its diverse employees. We aspire to leverage the qualities and appreciate the unique competencies that each person brings to the company. SAP is committed to the principles of Equal Employment Opportunity and to providing reasonable accommodations to applicants with physical and/or mental disabilities. If you are in need of accommodation or special assistance to navigate our website or to complete your application, please send an e-mail with your request to Recruiting Operations Team: Careers@sap.com Successful candidates might be required to undergo a background verification with an external vendor. For SAP employees: Only permanent roles are eligible for the SAP Employee Referral Program, according to the eligibility rules set in the SAP Referral Policy"
"https://www.glassdoor.com/job-listing/research-software-engineer-ent-university-of-alabama-at-birmingham-JV_IC1127429_KO0,30_KE31,66.htm?jl=1009118430955",Alabama,University of Alabama at Birmingham,"Hybrid, Remote",not given,"BA, MA, Bachelor's degree","Description THE UNIVERSITY OF ALABAMA AT BIRMINGHAM  RESEARCH SOFTWARE ENGINEER-ENT  Work independently to design, develop, test, and deploy applications to support access to and use of a campus HPC, on-prem cloud, container, and storage platform; maintain the application; Establish a set of applicable best practices (e.g., version control, continuous integration/continuous delivery, software design, programming model, etc.), and a documentation level appropriate for the project to enable long-term maintainability and sustainability of the software; apply appropriate domain-specific algorithms and programming techniques to advance software engineering in research computing. Provide application support to researchers; work with experimental researchers to help define requirements and constraints for the overall software solution; independently or in collaboration with a team; develop scope and project management plans; communicate those plans with the research team; and meet milestone delivery timelines. Work with other software engineers from UAB and collaborating institutions to understand existing tools and establish how they could be integrated into the new environment; initiate and/or maintain open collaboration with researchers to ensure that engineered solutions fit the research needs. Transfer knowledge, expertise, and methodologies by providing technical assistance and mentorship to researchers and technical staff; communicate software engineering concepts to domain experts with varying degrees of software engineering knowledge through independent research (reading publications, etc.), discussions with researchers, and/or studying existing code bases, develop an understanding of the higher-education research computing support domain sufficient to converse with world-class researcher; maintain and expand knowledge of current and future software development tools and techniques, programming languages, and computing hardware.  The University of Alabama at Birmingham (UAB) is an Equal Opportunity/Affirmative Action Employer committed to fostering a diverse, equitable, and family-friendly environment in which all faculty and staff can excel and achieve work/life balance irrespective of race, national origin, age, genetic or family medical history, gender, faith, gender identity, and expression as well as sexual orientation. UAB also encourages applications from individuals with disabilities and veterans.  Qualifications Minimum requirements are Bachelor's degree in Computer Science, Engineering, or closely related, and two (2) years of experience in a related occupation.  Primary Location: University Job Category: Information Technology Organization: 190800000 Research Computing Employee Status: Regular Shift: Day/1st Shift Work Arrangement (final schedule to be determined by the department/hiring manager): Remote/Hybrid Eligible"
"https://www.glassdoor.com/job-listing/software-engineer-team-leader-python-c-regions-JV_IC1157612_KO0,38_KE39,46.htm?jl=1009038941593",Alabama,Regions,"Fulltime, Flexible, Remote",not given,Master,"Thank you for your interest in a career at Regions. At Regions, we believe associates deserve more than just a job. We believe in offering performance-driven individuals a place where they can build a career --- a place to expect more opportunities. If you are focused on results, dedicated to quality, strength and integrity, and possess the drive to succeed, then we are your employer of choice.  Regions is dedicated to taking appropriate steps to safeguard and protect private and personally identifiable information you submit. The information that you submit will be collected and reviewed by associates, consultants, and vendors of Regions in order to evaluate your qualifications and experience for job opportunities and will not be used for marketing purposes, sold, or shared outside of Regions unless required by law. Such information will be stored in accordance with regulatory requirements and in conjunction with Regions’ Retention Schedule for a minimum of three years. You may review, modify, or update your information by visiting and logging into the careers section of the system.  Job Description: At Regions, the Software Engineer Team Leader devises or modifies procedures to solve complex problems considering computer limitations, operating time, and form of desired results. This position is responsible for application development, modification, and maintenance of applications. This position monitors system applications and ensures systems run smoothly; as well as creates reports and other documentation outlining findings/solutions and support users. This position sits within Regions' Technology department.  Primary Responsibilities Assigns and directs the work of team members Estimates team level timelines and technical efforts for planning purposes Assists with the review and evaluation of personnel performance Plans, conducts, and supervises assignments for the team Evaluates progress and results and recommends major changes in procedures Responsible for compliance remediation Designs, develops, tests, and deploys software using a combination of custom and off-the-shelf tools Collaborates cross-functionally with architects, business users, project managers/Scrum Masters and other engineers to achieve sustainable solutions in a complex environment Monitors, maintains and continuously improves existing software applications Identifies, troubleshoots, and resolves technical and functional software issues Completes documentation and procedures for installation and maintenance Participates in code reviews, code quality checks and developer integration testing Applies design patterns in all development activities Identifies, documents, and implements non-functional requirements Builds, maintains, and executes test automation suite Takes independent action, makes decisions, and takes ownership of applications Plans and estimates work effort Identifies and implements software performance improvements Conducts code reviews, code quality checks and developer integration testing  This position is exempt from timekeeping requirements under the Fair Labor Standards Act and is not eligible for overtime pay.  Requirements Bachelor’s degree Seven (7) years of related experience Experience with test-driven development Experience with agile development processes  Preferences In depth understanding of design patterns and their application  Skills and Competencies Ability to coach, teach, and mentor team Ability to estimate work efforts for project sub-plans or small projects Ability to work in an environment with aggressive timelines Demonstrates leadership Excellent analytical, decision-making, problem-solving and time management skills Excellent verbal and written communication skills to technical and non-technical audiences of various levels in the organization, e.g. executive, management, individual contributors Fluency in developing and understanding sequence diagrams and class models, where applicable In-depth understanding of DevOps and formal Software Development Life Cycle (SDLC) processes Willingness to work within a distributed team  Additional Details Strong experience with Python or C# programming language (preference to have experience across multiple programming languages) Strong database experience with SQL, ETL and Data Streaming Strong experience with AWS or Azure SaaS knowledge along with Eventing and Case Management  This position must be within a reasonable driving distance to a Branch, Consumer Operations, or Professional Office Building with the primary locations being for Birmingham, AL, Nashville, TN, Atlanta, GA or Charlotte, NC. Regions will not provide relocation assistance for this position, and relocation would be at your expense. Exceptions to the geographic location requirement may be made for current Regions associates who work remotely.  Position Type Full time  Compensation Details Pay ranges are job specific and are provided as a point-of-market reference for compensation decisions. Other factors which directly impact pay for individual associates include: experience, skills, knowledge, contribution, job location and, most importantly, performance in the job role. As these factors vary by individuals, pay will also vary among individual associates within the same job.  The target information listed below is based on the Metropolitan Statistical Area Market Range for where the position is located and level of the position.  Job Range Target: Minimum: $120,087.60 USD Median: $158,420.00 USD Incentive Pay Plans: Opportunity to participate in the Long Term Incentive Plan.  Benefits Information Regions offers a benefits package that is flexible, comprehensive and recognizes that ""one size does not fit all"" for benefits-eligible associates. Listed below is a synopsis of the benefits offered by Regions for informational purposes, which is not intended to be a complete summary of plan terms and conditions. Paid Vacation/Sick Time 401K with Company Match Medical, Dental and Vision Benefits Disability Benefits Health Savings Account Flexible Spending Account Life Insurance Parental Leave Employee Assistance Program Associate Volunteer Program  Please note, benefits and plans may be changed, amended, or terminated with respect to all or any class of associate at any time. To learn more about Regions’ benefits, please click or copy the link below to your browser.  https://www.regions.com/welcometour/benefits.rf  Location Details Riverchase Operations Center Location: Hoover, Alabama  Bring Your Whole Self to Work  We have a passion for creating an inclusive environment that promotes and values diversity of race, color, national origin, religion, age, sexual orientation, gender identity, disability, veteran status, genetic information, sex, pregnancy, and many other primary and secondary dimensions that make each of us unique as individuals and provide valuable perspective that makes us a better company and employer. More importantly, we recognize that creating a workplace where everyone, regardless of background, can do their best work is the right thing to do.  OFCCP Disclosure: Equal Opportunity Employer/Disabled/Veterans  Job applications at Regions are accepted electronically through our career site for a minimum of five business days from the date of posting. Job postings for higher-volume positions may remain active for longer than the minimum period due to business need and may be closed at any time thereafter at the discretion of the company."
"https://www.glassdoor.com/job-listing/software-engineer-ai-signal-research-inc-asri-JV_IC1127653_KO0,17_KE18,45.htm?jl=1009045658694",Alabama,"AI Signal Research, Inc (ASRI)",,not given,MA,"Thank you for your interest in AI Signal Research, Inc. (ASRI). ASRI accepts applications for employment for current career opportunities only.   Education: : Bachelors Degree in a discipline directly related to the task to be performed.  Months/Years of Experience: Based on experience with at least one (1) year in a management position.  Duties: Serves as the Software Quality Assurance / Technical Management expert in an Army Project Office. Must be able to link the technical capability of the systems (platform, launchers, missiles, associated test equipment) and communication systems to define technical risks, system performance and compatibility with other Army and Sister Service battlefield systems to meet overall Project / system goals, schedule and performance. Must have experience and understanding of software, security and quality assurance to ensure key system / component / subsystem performance capabilities are incorporated and demonstrated in test plans. Must have good communication / briefing skills to confirm to key stakeholders and Project leadership that key test / engineering objectives have been achieved via test reports and briefings.  Required Qualifications: U.S. Citizenship. Must be able to obtain a security clearance. Bachelors Degree with experience in Software Engineering, IT, Mathematics, Electrical Engineering, Cyber Security, Data Science, Operations Research, Software Development, Design, Coding. - IVV - Software expertise with radar background to support LRDR, SBX, TPY2 and PATRIOT Experience with creating, modifying, and using analysis tools such as Python, MATLAB, MS Office; ability to analyze code written in C++, Jovial, Fortran, Assembly, or similar Savvy with software; operational or support radar experience are both acceptable - AW - Rigorous software (SW) experience, preferably embedded SW - SW Safety/Quality - Rigorous mission/safety-critical software (SW) expertise   Desired Qualifications: An Engineer Degree. Program Office experience with a general understanding of how the test / engineering process relates to the program / acquisition process. Experience in IV&V; Quality Assurance; manual and automated testing (Functional / Integration; Regression; End-to-End, Usability, Black & White Box User acceptance testing, data testing); Software Development QA Tools (XML, SML Spy, HP Test Direction; HTML; TOAD, SQL); QA Automation; Languages: C/C++, JAVA, PL/SQL, MYSQL, SQL, Server. - AW - Airworthiness experience Knowledge of AMACC, MIL-HDBK-516, DO-178, MIL-STD-882 - SW Safety/Quality - Knowledge of one or more: DO-178, MIL-STD-882, JSSSEH, SAE ARP-4754, SAE ARP-4761, SAE ARP-5580 FHAs, PSSAs, FTAs, SSAs, SwFMEAs Comments: Travel to selected CONUS and OCONUS locations is possible. Travel is estimated to be 20% of the time. Compliance with health mandates as dictated by the contract may be required as a condition of employment. ASRI offers the following Benefits package: 401K Plan Medical and Dental Insurance Life Insurance Disability Income Educational Assistance Direct Deposit Cafeteria Plan Vision   Drug Free Workplace.: Adherence to ASRI policy on drugs and alcohol is a condition of employment for all employees.  AI Signal Research, Inc. (ASRI) wants all interested and qualified candidates to apply for employment opportunities. If you are an applicant with a disability who is unable to use our online tools to search and apply for jobs, please contact us by calling (in the U.S.) 1-256-551-0008 x29. Please indicate the specifics of the assistance needed. This option is reserved only for individuals with disabilities who are unable to use our online tools and is not intended for any other purpose:.  ASRI is an equal opportunity and affirmative action employer-Veterans/Disabled and other protected categories."
"https://www.glassdoor.com/job-listing/software-engineer-ierus-technologies-inc-JV_IC1127653_KO0,17_KE18,40.htm?jl=1009018211082",Alabama,"IERUS Technologies, Inc.",,5,"MA, Ph.D.","IERUS specializes in electromagnetic spectrum technologies and design for RF, IR, and optical applications. IERUS also supports customers with a diverse set of competencies including software development, air and missile defense, and systems engineering. IERUS develops value for our defense and commercial customers through accelerations of the technology life cycle: identifying, creating, transitioning, and producing technologies with integrity of purpose and product. IERUS is looking for bright, talented, motivated, and dedicated employees in the engineering field, and offers competitive compensation and benefits package. To learn more, please visit www.ierustech.com Description: This is an opportunity to join the IERUS team as a Software Engineer supporting a large Missile Defense Agency program. The ideal candidate will have a minimum of 5 years’ experience and be responsible for, but not limited to; being a key contributor to the design and develop Java-based applications, helping to generate software design artifacts, implement software changes, support design and code reviews, support software testing and resolution of issues arising from software testing and being involved in the design and development of MATLAB based algorithms within Track Services. Required Qualifications:  B.S., M.S., or Ph.D. in an engineering discipline; Computer Science, Mathematics, Physics, or Engineering and 5+ years related experience. Experience in full life cycle software development of Java-based applications and systems. Hands-on development experience for Java-based applications in a UNIX/Linux platform environment. Experience developing software in a structured, process-based integrated team environment. Proficient in mathematical algorithm development or translating mathematical algorithm design into software. Candidate should be comfortable with mathematical algorithm development or translating mathematical algorithm design into software. Use of common software development and management tools such as Git and Eclipse. Understanding of standard system engineering design artifacts such as System requirements, use Cases and SysML diagrams. Working knowledge of Missile Defense concepts, defense communications systems, and the BMDS in general is especially beneficial. The successful candidate will have good verbal and written communication skills, the ability to work independently, and will possess the poise and flexibility required to work in a highly dynamic environment.  Desired Qualifications:  Command and control system application development. Experience with Software Integration testing. Strong problem-solving skills, including the ability to review performance, identify root cause and recommend a solution. Applicant should have good working knowledge of MS Office products.  Location: Huntsville, AL IERUS Technologies is an Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability or veteran status, age, or any other federally protected class. IERUS Technologies participates in E-Verify."
"https://www.glassdoor.com/job-listing/associate-software-engineer-tocaro-blue-JV_IC1127429_KO0,27_KE28,39.htm?jl=1009058681737",Alabama,Tocaro Blue,"Flexible, Permanent, Temporary, Remote",2,,"Software Engineer Looking for an opportunity to make an impact at a fast growing, investor-backed AI/ML company? Do you have experience working with a software team and building cloud-based software? This is an exciting opportunity with a fast-growing team at the cutting-edge intersection of AI/ML models, sensor fusion, and large datasets. You will be an integral part of a high-performing multi-disciplinary team developing innovative products from the ground up. Tocaro Blue is a passionate team bringing real innovation to the recreational marine industry. Our flagship product is PROTEUS; a hardware device that combines sensor information from the vessel’s RADAR, depth transducer, and various data sets with AI/ML models. This information appears as an intuitive display, enabling confidence and enhanced awareness for the captain. We are looking for an Associate Software Engineer whose primary role will be development of the Linux application that supports Proteus core functionality and uptime, including software update management, resource optimization, connectivity control, and interaction with connected sensor hardware. Responsibilities  (Primary) Writing software for Linux Architecture Edge Computer (Qt C++, QML, bash) Write application code, in a team setting, aligned with the PROTEUS product roadmap  Requirements  Confident writing programs and solving technical problems independently Ability to read someone else’s code, understand it, and improve it Ability to plan a computer program before sitting down to write code BS in Electrical Engineering, Computer Science, or related field 2+ years desktop app and Linux programming experience  Nice to Have  Experience with communication protocols including REST, CAN, TCP/UDP, MQTT and BLE Personal projects, or hobby interest, in solving real-world problems with software Recreational marine experience or interest  Compensation & Commitment  $85,000 salary 401(k) with matching (up to 4% of salary), Health, Dental, Vision, Life, Disability Insurance In-house training on tools and techniques Ability to work on US Government Contracts (typically limited to US Citizens) Open to temporary or permanent remote working arrangements if based in the Southeast Occasional travel (monthly daytrips) for data collection / testing in Pensacola, Florida  ~~~ Why relocate to Birmingham, Alabama? Birmingham is a hidden gem at the foothills of the Appalachian Mountains. In the past few years, we have developed a thriving startup ecosystem to complement the traditionally strong healthcare, finance, and manufacturing sectors. Birmingham is geographically diverse and has many outdoor recreation areas nearby like Oak Mountain State Park, Red Mountain Park, and Mt. Cheaha. Being in central Alabama, Birmingham is easy driving to the Gulf Coast, as well as Atlanta, Georgia, and Nashville, Tennessee. We’re known for our food in Birmingham: The local restaurant and bar scene punches way over its weight for the size of the city (Hot & Hot Fish Club, Highlands Bar and Grill and others are nationally acclaimed B’ham restaurants). We also have fifteen craft breweries in the city limits with a wide variety of atmospheres from college-town pub to upscale cocktail bars. Our public and private schools are good. The cost of living in Birmingham is low (8% lower than the national average) and the strong economy and low unemployment rate, coupled with a low median household price means your money goes a lot farther when it comes to buying a home. Visit Birmingham and let it surprise you with its beauty, food, and charm. Learn more about Birmingham by checking out the links below! Birmingham Civil Rights Institute Birmingham Museum of Art Barber Motorsports Park Oak Mountain State Park Red Mountain Park Vulcan Park and Museum Lookout Mountain, Alabama Sloss Furnaces National Historic Landmark Tannehill State Park  ~~~ Tocaro Blue, LLC is an equal opportunity employer and we value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status. Individual offers are based are made based on skill and experience, geographic location, as well as role, responsibility, and leadership within the company, and other due diligence. Our hiring team will try to determine whether each candidate fits the job description and may choose, at their discretion, to redirect a candidate to another job offering that is more appropriate. All employees must be eligible to obtain a U.S. Department of Defense security clearance. With few exceptions, this is restricted to U.S. citizens. Tocaro Blue LLC is not able to sponsor work visas nor permanent resident cards (""green cards""). If you need sponsorship, you will not be qualified for employment at Tocaro Blue. Flexible work from home options available."
"https://www.glassdoor.com/job-listing/software-engineer-ii-app-development-protective-JV_IC1127429_KO0,36_KE37,47.htm?jl=1009117685427",Alabama,Protective,Remote,2,,"The work we do has an impact on millions of lives, and you can be a part of it. We help protect our customers against life’s uncertainties. Regardless of where you work within the company, you’ll be helping provide protection and peace of mind when our customers need it most.  The Software Engineer II candidate should have a passion for designing, developing, testing, and implementing, enterprise software systems. They will work closely with Product Owners, Business Analysts, customers, and other technical teams to define and deliver solutions that will ensure our customers’ needs and expectations as well as enterprise goals are met in a timely and cost-effective manner. Software Engineer II responsibilities include mentoring, assisting with architecture and system design, clarifying user requirements, defining functional system components as well as creating secure and easy to maintain software applications. An ideal candidate is familiar with the entire software development life cycle (SDLC) from preliminary system analysis to testing and deployment. Knowledge and Abilities Required Demonstrates a thorough, detailed working knowledge of relevant technologies. Responsible for designing and implementing how technology will be leveraged in current or new systems. Strong track record of working with business customers to understand their needs and design solutions and processes to capitalize on business opportunities. Requires wisdom to discern how and when to employ low-code engineering platforms in lieu of custom code. Requires sufficient programming skill to solve very complex technical problems. Must produce well-designed and efficient code with appropriate unit test coverage. Must be self- motivated, able to work independently and as a member of a team. The Candidate must take personal responsibility for work they have committed to as well as ongoing professional development and growth. Requires oral and written communication skills to facilitate clear communication with management and peers. Should be able to produce clear diagrams of developed solutions. Provides thorough and complete documentation for all programming changes and enhancements. Provides leadership as a model of how others should interact and accomplish tasks. Provides appropriate feedback to peers, support teams, and management. Willingly shares and assists in the development skills of others. Understand and execute the discipline required to be productive and perform all that is expected if working remotely. Skills and Experience Required Minimum 2 years of experience in the following: C# .Net framework SQL Server REST and Web API Services Additional Preferred Skills Experience with Azure API Management Working with code repositories such as Azure DevOps or TFS. Experience building and executing unit tests. Familiarity with Agile/Scrum Experience with Continuous Integration and Delivery (CI/CD) Experience in a Service Oriented/Microservices environment Distributed and Asynchronous Design and Development Experience with a messaging system or service bus. Experience with Dependency Injection. Protective’s targeted salary range for this position is $67,500 to $83,175. Actual salaries may vary depending on factors, including but not limited to, job location, skills, and experience. The range listed is just one component of Protective’s total compensation package for employees. This position also offers additional incentive opportunities through an annual incentive based on individual and Company performance. Employee Benefits: We aim to protect our employees' wellbeing through a broad benefits offering. For example, we protect physical wellbeing through health, dental and vision insurance. We protect mental wellbeing through mental health benefits and an employee assistance program. We protect time away from work with a variety of paid time away benefits (e.g., paid time off, paid parental leave, short-term disability, and a cultural observance day). We protect financial wellbeing through contributions to healthcare accounts, a pension plan, and a 401(k) plan with Company matching. All employees are encouraged to protect their overall wellbeing by engaging in ProHealth Rewards, Protective’s platform to improve wellbeing while earning cash rewards.  Eligibility for certain benefits may vary by position in accordance with the terms of the Company’s benefit plans. Diversity and Inclusion: At Protective, we are committed to providing an inclusive culture where all employees are able to fully contribute and thrive. Our goal is to grow and develop our people, attract diverse talent and support strong, diverse communities. We support diversity, equity, and inclusion by working to develop a culture of inclusion and belonging led by leaders who develop potential and embrace unique skills and abilities. Our aim is to create an equitable and accountable environment for all leaders and employees that will drive performance and impact business strategy. In this way, we can increase overall diversity for leadership roles and pipelines of talent by maturing our hiring practices, robust development opportunities and focus on retention of key talent. We are proud to be an equal opportunity employer committed to being inclusive and attracting, retaining, and growing the talents of a diverse and inclusive workforce."
"https://www.glassdoor.com/job-listing/software-engineer-3-cohesionforce-JV_IC1127653_KO0,19_KE20,33.htm?jl=1009055208248",Alabama,CohesionForce,"Fulltime, Permanent",9,"MA, Master","Reference: 24-004 Job Type: Full-time Job Status: Interviewing Date Posted: 01-02-2024 Location: Huntsville Duration: Permanent Company Address: CohesionForce, Inc. Street: 101 Quality Circle Suite: Suite 140 City: Huntsville, AL 35806 Website: http://www.CohesionForce.com  Job Description:  CohesionForce is actively seeking candidates for a Software Engineer 3 to become part of our software engineering team in Huntsville, AL.  The successful candidate will clearly demonstrate strong technical skills to achieve sustainable quality products. He/she will have a track record as an effective communicator and problem solver who is able to develop and maintain good working relationships with internal and external stakeholders. This candidate will demonstrate a commitment to ethics and integrity, and the capability to innovate while challenging traditional ways of doing business.  Excellent verbal and written communication skills are required and the ideal candidate will have demonstrated success collaborating and developing software for small to large scale programs. This candidate will demonstrate a broad skill set that is balanced between interpersonal and technical capabilities. He/she will have an ability to operate in a team environment and collaborate across the sector business areas as required to accomplish the team goals. The candidate will work closely with other software developers. The Software Engineer will work closely with other developers to accomplish the following:  – Support team in completing necessary software development on schedule. – Developing software documentation. – Complete work independently and as part of a team. – Interact with related disciplines to accomplish goals. – Solve complex problems through innovative and creative solutions. – Utilize software development tools to increase efficiency in code development while decreasing defects. – Interact with customer/supplier organizations.  Basic Qualifications:  – Bachelor’s degree in an engineering, science, or technology degree with 5-9 years of experience, or a Master’s degree in a related field with 3+ years of experience. – Strong interpersonal skills to communicate effectively with small technical teams. – Ability to prioritize and adjust tasks to accomplish project results. – Ability to develop software in object-oriented programming languages (Ada, Java, C++). – Utilization of debugging tools and testing mechanisms. – Demonstrate adherence to applicable software development processes. – Ability to comprehend and analyze complex problems and develop solutions. – Active Department of Defense (DoD) Secret clearance.  Preferred Qualifications:  – Experience with Missile Defense and sense/warn systems. – Development utilizing Linux environment. – Knowledge of various programming languages, such as Python, Ada, Fortran, MATLAB, etc. – Experience working on CMMI Level 3+ programs. – Use of development environments and configuration management. – Proven communications skills with armed services & government customers."
